LSOA11CD,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles
E01003616,1,1,1,1,0,1,0,0,1,0,0
E01003617,1,1,1,1,0,0,0,0,0,0,0
E01003618,1,1,0,1,0,0,0,0,0,1,0
E01003619,1,1,1,1,0,0,0,0,0,1,0
E01003621,0,0,0,1,0,0,0,0,1,1,0
E01003622,1,0,1,0,0,0,1,0,0,1,0
E01003623,0,1,0,1,0,1,1,0,1,1,1
E01003624,1,1,1,1,1,1,0,1,1,1,1
E01003625,0,0,0,0,0,0,1,0,1,1,1
E01003626,1,0,0,0,0,0,1,0,1,1,0
E01003627,1,1,0,1,0,0,0,0,0,1,1
E01003628,1,0,1,1,1,1,0,0,1,1,0
E01003629,1,0,0,0,0,0,0,0,1,1,0
E01003630,1,0,1,1,0,0,0,1,1,1,1
E01003631,0,1,1,1,0,0,1,0,1,1,0
E01003632,0,1,1,1,0,0,0,0,0,1,0
E01003633,1,1,1,1,0,0,0,1,1,0,1
E01003634,0,1,1,0,1,1,1,1,1,0,1
E01003635,1,0,1,1,0,1,1,1,1,1,0
E01003636,1,1,1,1,0,0,1,0,1,1,0
E01003637,0,1,1,1,0,1,0,0,1,1,0
E01003638,0,0,0,0,0,1,1,1,1,1,1
E01003639,0,0,0,0,0,1,1,0,0,0,0
E01003640,0,0,0,0,0,0,1,0,0,0,0
E01003641,0,0,0,0,0,1,0,1,1,0,0
E01003642,0,1,1,0,1,1,1,1,0,0,0
E01003643,0,0,0,0,0,1,0,0,0,0,1
E01003644,0,0,0,0,0,1,0,1,1,1,0
E01003645,1,0,0,1,0,1,0,1,1,1,1
E01003646,1,0,0,0,0,1,0,0,0,0,0
E01003647,0,0,0,0,0,1,0,1,0,0,0
E01003648,0,0,0,0,1,1,0,1,1,0,0
E01003649,1,0,0,0,1,1,0,1,1,0,0
E01003650,0,1,1,1,1,1,0,1,1,1,1
E01003651,0,0,0,0,1,1,0,1,1,0,1
E01003652,0,0,1,0,1,1,0,1,1,0,1
E01003653,1,0,0,0,1,1,0,1,0,0,0
E01003654,0,1,0,0,1,1,0,1,1,0,1
E01003655,1,0,0,0,1,1,1,1,1,1,0
E01003656,0,0,0,0,0,1,1,1,0,0,0
E01003657,0,0,0,0,0,1,0,0,0,0,0
E01003658,1,0,1,1,0,1,0,1,1,0,1
E01003659,0,0,0,0,0,1,1,0,0,0,0
E01003660,0,0,0,0,1,1,1,1,1,1,1
E01003661,1,0,0,0,0,1,0,1,1,0,0
E01003662,1,0,0,0,0,1,0,0,0,1,0
E01003663,0,0,0,0,0,1,1,1,0,0,0
E01003664,0,0,0,0,1,1,0,1,1,1,0
E01003665,0,0,0,0,0,1,0,1,1,1,1
E01003666,0,1,1,1,1,1,0,0,1,1,1
E01003668,1,0,1,1,1,1,1,0,0,1,0
E01003669,0,0,0,0,1,1,1,0,0,1,1
E01003670,0,0,1,0,1,1,1,1,1,1,0
E01003671,0,0,1,0,1,1,0,1,1,1,0
E01003672,1,1,1,1,0,1,1,1,1,1,1
E01003673,0,0,0,0,0,1,1,0,0,1,1
E01003674,1,0,0,0,0,0,0,0,0,1,0
E01003675,0,0,0,0,0,1,1,1,0,0,0
E01003676,0,0,0,0,1,1,0,1,1,0,1
E01003677,0,0,0,0,0,1,1,0,0,0,0
E01003678,1,0,0,0,1,1,0,1,0,0,0
E01003679,0,0,0,0,1,1,0,1,1,0,1
E01003680,0,0,0,0,0,1,0,1,1,0,1
E01003681,0,0,0,0,0,0,1,1,0,0,0
E01003682,0,0,0,0,0,1,0,0,0,0,0
E01003683,0,0,0,0,0,1,0,0,1,1,1
E01003684,0,0,1,1,0,1,0,0,1,1,1
E01003685,1,0,0,0,0,1,0,0,0,1,1
E01003686,1,0,1,0,0,1,0,0,0,1,1
E01003688,0,0,1,1,0,1,0,0,1,1,1
E01003689,1,0,0,1,0,0,0,0,0,1,0
E01003690,1,0,0,0,0,1,1,0,0,0,0
E01003691,0,0,0,0,0,1,1,0,0,1,1
E01003692,0,0,0,1,1,1,0,1,1,1,1
E01003693,0,0,0,0,1,1,1,0,0,0,0
E01003694,0,0,0,0,1,1,0,1,1,1,1
E01003695,0,0,0,1,1,1,0,0,1,1,1
E01003696,0,0,0,0,0,1,0,1,0,0,1
E01003697,0,0,0,0,0,1,1,1,0,0,0
E01003698,0,1,0,0,1,1,0,1,1,0,1
E01003699,1,1,1,1,1,1,1,1,1,1,1
E01003700,0,1,0,0,0,1,0,1,0,0,0
E01003701,1,0,0,0,0,1,0,1,0,0,0
E01003702,0,1,1,1,1,1,1,1,1,0,1
E01003703,0,1,0,0,1,1,1,1,1,0,0
E01003704,1,1,0,1,1,1,0,1,1,0,1
E01003705,1,0,0,0,0,1,0,0,0,0,0
E01003706,0,0,0,0,1,1,0,1,1,0,1
E01003707,0,0,0,0,1,1,0,1,1,0,1
E01003708,0,1,0,0,0,1,1,1,1,0,0
E01003709,0,0,0,0,1,1,0,1,1,0,1
E01003710,0,0,0,0,1,1,0,1,1,0,0
E01003711,1,0,0,0,0,1,0,1,0,0,0
E01003712,1,1,1,1,1,1,1,1,1,0,1
E01003713,0,0,0,0,0,1,0,1,0,1,1
E01003714,1,0,0,0,0,0,0,0,0,1,0
E01003715,1,0,0,0,1,1,0,0,0,1,1
E01003716,1,1,0,0,1,1,1,1,1,1,1
E01003718,1,1,0,1,1,1,0,1,1,1,1
E01003719,1,0,0,0,0,1,1,0,0,1,0
E01003720,1,1,1,1,1,0,1,1,1,0,1
E01003722,0,1,0,0,1,1,1,1,0,0,1
E01003723,0,1,0,0,0,1,0,1,0,0,1
E01003724,0,1,1,0,1,1,1,1,1,0,1
E01003725,0,1,1,0,1,1,0,1,1,0,1
E01003726,0,0,0,0,0,0,1,0,0,0,0
E01003727,0,1,0,0,1,1,0,1,1,0,1
E01003728,1,0,0,0,0,0,1,0,0,1,0
E01003729,1,0,1,1,0,0,0,0,1,1,0
E01003730,1,0,0,0,0,1,0,0,0,1,1
E01003731,1,1,0,1,0,1,0,0,1,1,1
E01003732,1,1,1,1,1,1,0,1,1,1,1
E01003733,1,0,1,1,0,1,0,0,0,1,1
E01003734,1,0,0,0,0,1,0,0,0,1,1
E01003735,1,1,1,1,1,1,1,1,1,0,1
E01003736,0,1,0,1,1,1,0,1,1,1,1
E01003737,0,0,0,0,1,1,0,1,0,0,0
E01003738,0,0,0,0,0,1,0,1,1,0,0
E01003739,0,0,0,0,0,1,0,0,0,0,1
E01003740,0,0,0,0,0,1,1,0,0,0,0
E01003741,0,1,1,0,0,1,0,1,1,0,1
E01003742,1,0,0,0,0,1,0,0,0,1,1
E01003743,1,0,0,0,0,1,0,0,0,1,1
E01003744,0,0,1,0,1,0,1,1,0,0,0
E01003745,0,0,0,0,1,1,1,1,0,0,0
E01003746,0,0,1,0,1,0,1,0,0,0,0
E01003747,0,0,0,0,1,1,1,1,0,0,0
E01003748,0,0,1,0,1,1,1,0,1,0,0
E01003749,0,1,1,0,1,1,0,1,1,0,0
E01003750,0,0,0,0,0,0,1,0,0,0,0
E01003751,0,0,0,0,0,1,0,1,0,0,0
E01003752,0,0,0,0,0,1,0,1,0,0,0
E01003753,1,1,0,0,0,1,0,0,1,1,1
E01003754,1,0,0,0,0,1,0,1,1,1,1
E01003755,1,0,0,1,0,1,0,0,0,0,0
E01003756,1,0,0,0,1,1,0,0,1,1,1
E01003757,0,0,0,0,1,1,1,0,1,1,1
E01003758,1,0,0,0,0,1,1,1,1,1,0
E01003759,0,0,0,0,1,1,0,1,0,0,0
E01003760,0,0,0,0,1,1,0,1,1,0,0
E01003761,0,0,1,1,1,1,1,1,1,1,1
E01003762,0,0,0,0,0,1,1,0,0,1,1
E01003763,0,0,0,0,0,0,1,0,0,0,0
E01003764,0,0,0,0,0,0,1,0,0,1,0
E01003765,0,0,0,0,0,0,1,0,0,1,0
E01003766,1,0,0,1,0,1,0,0,0,1,1
E01003767,1,0,0,0,0,1,0,0,0,1,0
E01003768,1,0,0,0,0,1,0,0,0,1,1
E01003769,1,0,0,0,0,1,1,1,1,1,0
E01003770,0,0,0,0,0,1,1,1,0,0,1
E01003771,0,0,0,0,1,1,0,0,1,1,1
E01003772,0,0,0,0,0,1,0,0,1,1,1
E01003773,0,0,0,0,0,1,1,0,0,0,0
E01003774,0,0,1,1,1,1,1,1,1,1,0
E01003775,0,1,1,0,1,1,1,1,1,0,0
E01003776,0,1,1,1,0,0,1,1,0,0,0
E01003777,0,1,1,0,1,1,0,0,1,1,0
E01003778,1,0,0,0,0,0,1,1,0,1,0
E01003779,0,1,1,0,1,1,0,1,1,1,1
E01003780,0,0,0,0,1,1,0,1,0,0,0
E01003781,1,0,0,1,0,1,0,0,0,1,1
E01003782,1,0,0,1,0,1,0,1,1,1,1
E01003783,1,0,0,1,0,1,0,0,0,1,0
E01003784,0,0,0,0,0,1,1,0,0,1,1
E01003785,1,0,0,0,0,1,1,0,0,1,0
E01003786,0,0,0,0,1,1,0,1,1,1,1
E01003787,0,0,0,1,0,1,0,0,1,1,1
E01003788,0,1,0,0,1,1,1,0,0,1,1
E01003789,0,0,0,0,1,0,1,0,0,0,0
E01003790,0,0,0,0,1,0,1,0,1,1,0
E01003791,0,0,0,0,0,0,1,0,0,1,0
E01003792,0,0,0,0,1,1,1,0,1,1,0
E01003793,0,1,1,0,0,0,1,0,0,0,0
E01003794,0,0,0,0,1,1,1,0,0,0,0
E01003795,0,0,0,0,1,1,1,0,0,0,0
E01003796,0,0,1,0,1,1,0,1,1,0,0
E01003797,0,0,0,0,1,1,1,0,1,0,0
E01003798,1,0,0,0,1,1,1,0,0,0,1
E01003799,1,0,0,0,1,0,1,0,0,1,0
E01003800,0,1,1,0,1,1,1,1,1,0,0
E01003801,1,0,1,1,1,0,1,1,0,1,0
E01003802,0,1,1,1,1,1,1,1,1,1,1
E01003803,0,1,1,0,1,1,1,1,1,0,1
E01003804,1,0,1,1,1,1,0,0,1,1,1
E01003805,0,0,0,0,1,0,1,0,0,0,0
E01003806,0,0,0,0,0,0,1,0,0,0,0
E01003807,1,0,0,1,1,0,0,0,0,1,1
E01003808,1,0,0,1,1,0,0,0,1,1,1
E01003809,0,0,0,0,1,1,0,0,0,0,1
E01003810,0,0,0,0,1,1,0,1,0,1,1
E01003811,0,1,0,1,1,0,1,0,1,1,1
E01003812,1,1,0,0,1,1,0,1,0,1,1
E01003813,0,0,0,0,1,1,1,0,1,1,0
E01003814,0,0,1,0,1,0,1,1,1,0,0
E01003815,1,0,0,1,0,0,1,0,0,1,0
E01003816,0,0,0,0,0,0,1,0,0,0,0
E01003817,0,0,0,0,0,0,0,0,0,0,0
E01003818,0,0,1,0,1,0,1,0,1,0,0
E01003819,0,1,1,0,0,0,1,1,0,0,0
E01003820,0,1,0,0,1,1,0,0,1,0,0
E01003821,0,1,0,1,1,0,1,0,1,1,0
E01003822,0,0,1,0,1,1,1,1,1,0,0
E01003823,0,0,0,0,0,0,1,0,0,0,0
E01003824,0,0,1,0,1,1,0,0,1,1,0
E01003825,0,0,0,0,1,1,0,1,1,0,1
E01003826,0,0,0,0,0,0,1,0,0,0,0
E01003827,0,0,0,0,0,0,1,0,0,0,0
E01003828,0,0,1,0,1,0,1,1,1,0,0
E01003829,0,1,1,0,1,1,1,1,1,0,0
E01003830,0,1,1,0,1,0,1,1,1,0,0
E01003831,0,0,1,0,1,1,1,1,1,0,0
E01003832,0,1,1,1,1,1,1,1,1,0,0
E01003833,0,1,1,1,1,1,1,1,1,0,0
E01003834,1,0,0,0,0,0,1,0,0,0,0
E01003835,0,0,1,0,1,1,1,0,0,1,1
E01003836,0,0,1,0,1,1,1,0,1,0,1
E01003837,0,0,1,0,1,0,1,1,0,0,0
E01003838,1,1,1,0,1,0,1,1,1,1,1
E01003839,0,1,1,1,1,0,1,0,1,1,1
E01003840,0,0,0,0,0,1,1,1,0,0,0
E01003841,1,0,0,0,1,1,1,1,1,0,0
E01003842,0,0,0,0,1,1,1,1,0,0,0
E01003843,0,0,0,0,0,1,1,1,0,0,0
E01003844,0,0,0,0,0,1,1,1,0,0,0
E01003845,0,0,0,0,1,1,1,1,0,0,0
E01003846,0,0,0,0,1,1,1,0,0,1,0
E01003847,1,0,1,0,0,0,1,0,0,0,0
E01003848,0,1,1,0,1,0,0,1,1,1,0
E01003849,1,1,1,1,1,1,1,1,1,1,1
E01003851,0,0,0,1,1,0,1,0,0,1,1
E01003852,0,0,0,0,0,0,1,0,0,0,0
E01003853,1,0,0,1,1,0,1,0,1,1,1
E01003854,1,1,1,1,1,0,1,0,1,1,1
E01003855,0,0,1,1,0,0,1,0,1,0,0
E01003856,1,1,1,1,1,0,0,0,1,1,1
E01003857,1,1,1,1,1,1,1,0,1,1,1
E01003858,0,0,0,0,1,0,1,0,1,1,1
E01003859,0,0,0,0,1,1,0,0,1,1,1
E01003860,1,0,0,1,0,0,1,0,0,1,0
E01003861,1,1,0,1,1,0,0,1,1,1,1
E01003862,0,0,0,0,1,1,1,1,0,1,1
E01003863,1,1,1,1,1,1,0,0,1,1,1
E01003864,1,1,1,0,1,0,1,0,1,1,0
E01003865,0,1,1,1,1,1,1,1,1,1,1
E01003866,0,0,1,1,1,0,1,1,0,1,1
E01003867,0,0,0,0,0,1,1,1,0,0,0
E01003868,1,0,0,1,0,0,0,0,1,1,1
E01003869,0,0,0,0,1,0,1,1,1,0,0
E01003870,0,0,0,0,1,1,1,0,0,1,0
E01003871,0,1,1,0,1,0,1,1,1,1,1
E01003872,0,0,1,0,0,0,1,0,1,0,0
E01003873,1,1,1,1,1,0,0,0,1,1,1
E01003874,1,1,1,1,1,0,0,0,1,1,0
E01003875,0,0,1,0,1,0,1,0,0,0,0
E01003876,1,0,0,1,0,0,0,0,0,0,0
E01003877,0,1,0,1,1,1,1,0,1,1,1
E01003878,0,1,1,0,1,0,1,0,1,0,1
E01003879,0,1,1,1,1,1,1,0,1,1,1
E01003880,0,0,1,0,1,1,1,0,1,1,0
E01003881,0,0,1,0,1,0,1,0,1,0,1
E01003882,1,0,1,1,1,1,0,0,0,1,0
E01003883,0,1,0,1,1,0,0,0,1,1,0
E01003884,0,0,0,1,1,1,0,0,1,1,1
E01003885,1,1,1,0,1,0,1,1,1,0,0
E01003886,1,0,0,1,1,1,0,0,0,1,1
E01003887,1,0,1,1,0,0,0,0,0,1,0
E01003888,1,0,0,0,0,0,1,0,0,0,1
E01003889,0,0,0,0,0,0,1,0,0,0,0
E01003890,1,1,1,1,1,1,0,1,1,1,1
E01003891,0,0,1,0,1,0,1,0,1,0,1
E01003892,0,0,1,1,1,0,1,1,0,1,1
E01003893,1,0,1,1,1,1,1,1,1,1,1
E01003894,0,1,1,1,1,0,0,0,1,1,1
E01003895,1,0,1,1,1,0,0,0,1,1,1
E01003896,1,0,0,1,0,0,0,0,0,0,0
E01003897,1,1,0,1,0,0,0,0,1,1,0
E01003898,1,0,1,1,1,1,0,0,1,1,1
E01003899,0,1,1,1,1,1,1,1,1,1,1
E01003900,0,0,0,0,1,1,1,1,0,0,0
E01003901,0,0,0,0,1,1,0,1,0,0,0
E01003902,0,0,0,0,1,1,0,1,1,0,1
E01003903,0,0,0,0,1,1,1,1,0,0,0
E01003904,0,1,1,0,1,1,1,0,1,1,1
E01003905,0,0,1,0,1,1,1,1,1,0,0
E01003906,1,1,0,0,1,1,0,1,1,1,1
E01003907,0,0,0,0,1,1,1,1,1,0,0
E01003908,0,0,0,0,1,1,0,1,0,0,0
E01003909,1,0,0,0,1,1,0,1,1,0,0
E01003910,0,0,0,0,1,1,1,0,0,0,0
E01003911,1,1,1,1,0,0,1,1,1,1,1
E01003912,1,1,1,1,1,0,1,1,1,0,1
E01003913,1,1,1,1,0,0,0,0,0,1,1
E01003914,0,1,1,1,0,0,0,0,0,1,0
E01003915,0,1,1,1,0,0,1,0,0,1,1
E01003916,1,1,1,1,0,0,0,0,1,1,0
E01003917,1,1,1,1,1,0,1,0,1,1,1
E01003918,1,1,1,1,1,0,0,1,1,0,1
E01003919,1,1,1,1,0,0,0,0,1,1,1
E01003920,1,1,1,1,0,0,0,1,0,0,1
E01003921,1,1,1,1,0,0,1,0,0,0,0
E01003922,1,1,1,1,0,0,0,0,0,1,1
E01003923,1,1,1,1,1,0,0,0,1,1,1
E01003924,1,1,1,1,0,0,0,1,1,0,1
E01003925,1,0,1,1,0,0,1,1,1,1,1
E01003926,1,1,1,1,0,0,1,1,1,0,1
E01003927,1,0,0,1,0,0,0,0,0,0,0
E01003929,1,0,0,1,0,0,0,0,0,0,0
E01003930,1,1,1,1,0,0,0,0,0,1,0
E01003932,1,1,1,1,0,0,0,1,0,0,1
E01003933,1,1,1,1,0,0,1,1,0,1,0
E01003934,1,0,0,1,0,0,0,0,0,0,0
E01003935,1,1,1,1,0,0,0,0,0,1,0
E01003936,1,1,1,1,0,0,1,0,0,1,1
E01003937,1,1,1,1,0,0,1,1,1,1,1
E01003938,1,1,1,1,0,0,0,0,1,0,1
E01003939,1,1,1,1,0,0,0,0,0,0,0
E01003940,1,1,1,1,1,1,0,1,1,1,1
E01003941,1,1,1,1,0,0,1,0,0,0,1
E01003942,1,1,1,1,1,1,0,0,1,0,1
E01003943,1,1,1,1,0,0,0,1,1,0,1
E01003945,0,0,1,0,0,0,1,1,0,0,1
E01003946,0,0,1,0,0,0,1,0,0,0,0
E01003947,0,1,1,1,1,0,1,1,0,0,1
E01003948,0,0,1,0,0,0,1,1,0,0,0
E01003949,1,1,1,0,1,1,0,1,0,1,1
E01003950,0,1,1,0,1,0,1,1,0,1,1
E01003951,0,0,1,0,0,0,1,1,0,0,0
E01003952,1,0,0,1,0,0,0,0,0,1,1
E01003953,1,0,1,1,0,0,0,0,0,1,1
E01003954,1,0,0,1,0,0,0,0,0,1,1
E01003955,1,1,0,1,0,0,0,0,0,1,1
E01003956,1,1,0,1,0,0,0,0,0,1,1
E01003957,0,1,0,1,1,1,0,0,1,1,1
E01003958,1,1,1,0,1,0,0,0,0,1,1
E01003960,1,1,1,1,0,0,1,1,1,1,1
E01003961,1,1,1,1,1,0,0,0,1,1,1
E01003963,1,1,1,1,1,1,1,1,1,1,1
E01003964,1,0,0,1,0,0,1,0,0,0,0
E01003966,1,1,1,1,0,0,0,0,0,1,0
E01003967,1,1,1,1,0,0,1,0,0,1,1
E01003968,1,1,1,1,0,0,1,1,1,0,1
E01003969,1,0,0,1,0,0,1,0,0,0,0
E01003970,1,1,1,1,0,0,1,1,1,1,1
E01003971,1,1,1,1,0,0,1,1,0,0,1
E01003972,1,1,1,1,0,0,1,0,0,1,1
E01003973,1,1,1,1,1,0,1,0,1,1,1
E01003974,1,1,1,1,0,0,0,1,1,1,1
E01003975,1,1,1,1,1,0,0,0,0,0,0
E01003976,1,1,1,1,0,0,0,0,0,0,0
E01003977,1,1,1,1,0,1,0,1,1,1,1
E01003978,1,1,1,1,0,0,1,1,0,0,1
E01003979,1,1,1,1,0,0,0,0,1,0,0
E01003980,1,1,1,1,0,0,0,1,1,1,0
E01003981,1,0,1,1,0,0,0,0,0,0,0
E01003983,0,1,1,1,0,0,0,0,0,0,1
E01003984,1,1,1,1,0,0,0,0,1,1,1
E01003986,1,1,1,1,0,0,1,0,1,1,1
E01003987,0,1,0,1,0,1,0,0,1,0,1
E01003988,1,0,0,1,0,0,0,0,0,0,0
E01003989,1,0,1,1,0,0,0,0,0,0,1
E01003990,0,1,1,1,0,0,0,0,0,1,1
E01003991,1,1,1,1,1,0,1,0,1,1,1
E01003992,1,1,1,1,1,0,1,1,1,0,1
E01003993,1,1,1,1,1,0,1,1,0,0,1
E01003994,1,1,1,1,0,0,0,1,1,1,1
E01003995,1,1,1,1,1,0,1,1,1,1,1
E01003997,1,1,1,1,0,0,0,0,1,1,1
E01003998,1,1,1,1,0,0,0,0,1,1,1
E01003999,0,1,1,1,0,0,1,1,1,1,1
E01004000,1,1,1,1,0,0,0,0,1,1,1
E01004001,1,1,1,1,0,0,1,0,1,1,1
E01004002,0,0,0,0,0,0,0,0,0,1,1
E01004003,1,1,1,1,0,0,0,0,0,1,1
E01004004,1,1,1,1,0,0,0,0,1,1,1
E01004005,1,1,1,1,0,0,1,0,1,1,1
E01004006,0,0,0,1,0,0,0,0,0,1,1
E01004007,1,1,1,1,0,1,1,1,1,1,1
E01004008,1,1,1,1,0,0,0,0,0,1,1
E01004010,1,1,1,1,0,0,0,0,0,0,1
E01004011,0,1,1,1,0,0,0,0,1,1,1
E01004012,0,1,1,1,0,0,1,0,0,0,1
E01004013,1,1,1,1,0,1,1,1,1,1,1
E01004014,1,1,1,1,0,0,1,1,0,0,1
E01004015,0,0,1,0,0,0,1,0,0,1,0
E01004016,0,0,0,0,0,0,1,0,0,1,0
E01004017,0,0,0,0,1,0,1,0,0,1,0
E01004018,1,0,0,0,0,0,1,0,0,1,1
E01004019,1,1,1,1,0,0,1,1,0,1,1
E01004020,0,1,1,1,1,0,1,1,1,1,1
E01004021,1,1,1,1,0,0,0,0,0,1,1
E01004022,0,0,1,1,0,0,0,0,0,0,0
E01004023,1,1,1,1,0,0,0,1,1,0,0
E01004024,1,1,1,1,0,0,0,1,1,0,1
E01004027,1,0,0,1,0,0,0,0,0,0,0
E01004028,1,1,1,1,0,0,0,0,0,0,1
E01004029,1,1,1,1,0,0,1,0,1,0,1
E01004030,1,0,1,1,1,0,1,0,1,1,1
E01004031,1,1,1,1,0,0,1,1,0,0,0
E01004032,0,1,1,1,0,1,1,1,1,0,1
E01004033,1,1,0,1,0,0,1,1,1,0,0
E01004034,1,1,1,1,0,0,1,1,0,0,1
E01004035,1,1,1,1,0,0,0,1,1,0,1
E01004036,1,1,1,1,0,0,0,1,1,1,1
E01004037,1,1,1,1,1,0,1,0,1,0,1
E01004038,0,1,1,1,0,0,0,0,1,0,0
E01004039,0,1,1,1,1,1,1,1,1,1,1
E01004040,1,0,1,1,0,0,1,1,1,0,1
E01004041,0,1,1,1,0,1,0,1,1,1,1
E01004042,1,1,1,1,0,0,0,0,0,0,1
E01004043,1,1,1,1,1,0,0,0,1,1,1
E01004044,1,1,1,1,0,0,1,1,1,1,1
E01004045,1,1,1,1,0,0,1,1,0,1,1
E01004046,0,0,1,1,0,0,1,0,0,1,1
E01004047,1,1,1,1,1,0,1,1,1,0,1
E01004048,0,1,1,1,1,1,1,1,1,1,0
E01004049,0,1,1,1,1,1,1,1,1,0,1
E01004050,0,1,1,1,1,1,1,0,1,0,1
E01004051,1,1,1,1,0,0,1,1,0,1,1
E01004052,1,1,1,1,0,0,1,0,1,1,1
E01004053,1,1,1,1,1,0,1,1,1,0,1
E01004054,1,0,1,1,1,1,1,0,1,0,1
E01004055,0,1,1,1,0,1,1,1,1,0,1
E01004056,0,1,1,1,1,0,1,0,1,0,0
E01004057,0,1,1,1,1,0,1,1,1,0,0
E01004058,1,0,1,1,1,1,0,1,1,0,1
E01004059,1,0,1,1,0,0,1,1,0,0,0
E01004060,1,1,1,1,0,0,1,0,1,1,1
E01004061,1,0,1,1,0,0,0,0,0,1,1
E01004062,1,0,1,1,0,0,0,0,0,1,0
E01004063,1,1,1,1,0,0,0,0,1,1,0
E01004064,1,1,1,1,0,0,1,0,0,1,1
E01004065,1,0,1,1,0,0,0,0,0,1,1
E01004066,1,1,1,1,0,0,0,0,0,1,1
E01004067,1,1,1,1,0,0,0,0,1,1,0
E01004068,1,1,1,1,0,0,0,1,1,1,1
E01004069,0,0,0,0,1,0,1,0,0,0,0
E01004070,0,1,1,0,1,0,1,1,1,1,1
E01004071,0,1,1,1,1,0,0,1,1,1,1
E01004072,1,0,0,0,1,0,0,0,0,1,1
E01004073,0,0,1,0,1,0,1,0,0,1,1
E01004074,1,0,0,0,1,0,1,0,0,1,1
E01004075,0,0,1,0,1,0,1,1,0,1,0
E01004076,0,0,0,0,0,0,0,0,0,0,0
E01004077,0,0,0,0,1,1,1,1,1,0,0
E01004078,0,0,0,0,0,1,1,0,1,0,0
E01004079,0,0,0,0,1,1,0,1,1,0,0
E01004080,0,0,1,0,1,1,0,1,1,0,0
E01004081,0,0,1,0,1,1,1,1,1,1,0
E01004082,0,0,0,0,1,1,0,0,1,0,1
E01004083,0,1,1,1,1,1,1,1,1,0,1
E01004084,0,0,0,0,1,0,1,1,0,0,0
E01004085,0,0,1,0,1,0,1,1,0,0,0
E01004086,0,0,0,0,0,1,1,1,0,0,0
E01004087,0,0,1,0,1,1,0,1,0,0,0
E01004088,0,0,1,1,0,1,0,1,1,0,0
E01004089,1,1,1,1,0,1,1,1,1,0,1
E01004090,0,0,1,1,0,0,1,1,0,0,1
E01004091,0,0,1,0,1,1,1,1,1,0,0
E01004092,0,0,1,0,1,0,1,1,0,0,0
E01004093,0,0,1,0,1,1,1,1,1,0,0
E01004094,1,0,1,1,1,1,1,1,1,1,0
E01004095,0,1,1,0,1,1,1,1,1,0,0
E01004096,1,1,1,1,1,1,1,1,1,1,1
E01004097,0,0,0,0,1,1,1,1,1,0,0
E01004098,0,1,1,0,1,1,1,1,0,0,1
E01004099,1,0,1,1,0,0,1,0,1,0,0
E01004100,0,0,0,0,1,1,1,1,0,0,0
E01004101,0,0,0,0,1,1,0,1,1,0,0
E01004102,1,0,1,0,1,1,1,0,0,0,0
E01004103,1,1,0,1,1,1,0,0,1,1,0
E01004104,0,0,0,0,1,1,1,1,1,0,1
E01004105,0,0,0,0,1,1,1,1,0,0,0
E01004106,0,0,0,0,1,0,1,0,0,0,0
E01004107,1,0,1,0,1,1,0,1,1,0,0
E01004108,0,0,0,0,0,0,1,0,0,0,0
E01004109,0,0,1,0,1,0,1,1,0,0,0
E01004110,1,0,0,0,0,0,1,0,0,0,0
E01004111,0,0,0,0,1,1,1,0,1,0,0
E01004112,0,0,0,0,1,1,1,0,0,0,0
E01004114,0,0,1,0,1,0,1,1,0,0,0
E01004115,1,0,0,0,0,1,1,1,0,0,0
E01004116,0,0,1,0,1,1,1,1,0,0,0
E01004117,0,0,0,0,1,1,0,1,0,0,0
E01004118,1,0,0,0,0,1,0,1,0,0,0
E01004119,1,0,0,0,1,1,0,1,1,0,0
E01004120,0,0,0,0,1,1,0,1,0,0,0
E01004121,1,0,0,0,1,1,0,1,0,1,1
E01004122,0,0,1,0,1,1,1,1,1,0,0
E01004123,1,0,0,0,0,1,1,0,0,0,0
E01004124,0,1,0,0,1,1,0,1,1,0,1
E01004125,0,1,0,0,1,1,0,1,1,0,0
E01004126,0,1,0,0,1,1,0,1,1,0,1
E01004127,0,1,0,1,1,1,0,1,1,0,1
E01004128,0,1,0,0,1,1,0,1,0,0,1
E01004129,1,1,1,0,0,1,1,1,0,0,0
E01004130,0,0,0,0,0,0,0,0,0,0,0
E01004131,0,0,0,0,1,1,0,1,0,0,0
E01004132,0,0,0,0,1,1,0,1,1,0,0
E01004133,0,0,0,0,1,1,0,1,0,0,0
E01004134,1,0,0,0,0,1,0,1,0,0,0
E01004135,0,0,0,0,1,1,0,1,1,0,0
E01004136,0,0,0,0,1,1,0,1,1,0,0
E01004137,1,1,1,1,0,1,1,0,0,1,0
E01004138,1,0,0,1,0,1,0,0,1,1,1
E01004139,0,1,1,1,1,1,1,0,1,1,1
E01004140,1,1,1,1,1,1,0,1,1,0,1
E01004141,0,1,1,1,1,1,1,1,1,1,1
E01004142,1,0,0,1,0,0,0,0,0,0,0
E01004143,0,1,1,1,1,1,0,0,1,1,1
E01004144,0,0,1,0,1,1,1,1,0,0,0
E01004145,0,0,0,0,0,1,1,1,0,0,0
