,LSOA code (2011),Crime Score,lsoa,Unnamed: 0
3106,E01003176,1.703,E01003176,5.927281633715763
3107,E01003177,0.699,E01003177,6.015508560907273
3108,E01003178,0.768,E01003178,6.298524083031548
3109,E01003179,0.008,E01003179,5.967079678247141
3110,E01003180,0.518,E01003180,5.9596970453858376
3111,E01003181,1.081,E01003181,6.086909585528904
3112,E01003182,0.537,E01003182,6.076895621844701
3113,E01003183,0.227,E01003183,5.9779875199873365
3114,E01003184,0.443,E01003184,5.828997378879123
3115,E01003185,0.622,E01003185,6.119382988322865
3116,E01003186,0.725,E01003186,6.065952920365608
3117,E01003187,0.596,E01003187,5.806101224639199
3118,E01003188,1.281,E01003188,6.002098021299942
3119,E01003189,0.578,E01003189,6.004168536134823
3120,E01003190,0.899,E01003190,5.712435561742742
3121,E01003191,0.232,E01003191,5.955991839253625
3122,E01003192,0.902,E01003192,5.945096973315287
3123,E01003193,1.16,E01003193,5.776632091220544
3124,E01003194,0.518,E01003194,6.031818946202596
3125,E01003195,0.002,E01003195,6.055817370905595
3126,E01003196,1.16,E01003196,5.9400103399247834
3127,E01003197,0.605,E01003197,6.015951168047239
3128,E01003198,-0.045,E01003198,6.057575979166561
3129,E01003199,0.41,E01003199,5.996337643840857
3130,E01003200,0.654,E01003200,5.863706188799334
3131,E01003201,0.901,E01003201,6.162465572357178
3132,E01003202,0.138,E01003202,6.130929515805355
3133,E01003203,0.118,E01003203,5.824320518609249
3134,E01003204,0.504,E01003204,6.026478518610415
3135,E01003205,0.505,E01003205,5.8682145192509605
3136,E01003206,-0.412,E01003206,6.207139870216107
3137,E01003207,0.927,E01003207,5.686129577159882
3138,E01003209,0.269,E01003209,6.039816613550539
3139,E01003210,0.692,E01003210,5.963252549636655
3140,E01003211,0.555,E01003211,6.0358197989106985
3141,E01003212,0.688,E01003212,6.129917153605708
3142,E01003213,0.885,E01003213,6.175044709859892
3143,E01003214,0.635,E01003214,5.881167541503906
3144,E01003215,1.009,E01003215,5.9411180465341475
3145,E01003216,0.231,E01003216,6.523714607222038
3146,E01003217,0.117,E01003217,6.237540568074873
3147,E01003218,-0.217,E01003218,6.305972629977811
3148,E01003219,-0.369,E01003219,6.268684887886048
3149,E01003220,0.184,E01003220,6.228292414449876
3150,E01003221,0.532,E01003221,6.188434179918266
3151,E01003222,0.045,E01003222,6.21721608984855
3152,E01003223,0.514,E01003223,6.161196988962946
3153,E01003224,-0.368,E01003224,6.282314408685743
3154,E01003225,-0.577,E01003225,6.109099072379035
3155,E01003226,0.077,E01003226,6.054574630810664
3156,E01003227,-0.11,E01003227,6.164374200834168
3157,E01003228,0.182,E01003228,6.242062638203303
3158,E01003229,0.056,E01003229,5.704054953370775
3159,E01003230,-0.081,E01003230,5.988271079524871
3160,E01003231,0.246,E01003231,6.028027990969216
3161,E01003232,-0.051,E01003232,6.140710346582459
3162,E01003233,-0.285,E01003233,6.163615486281259
3163,E01003235,0.555,E01003235,5.9466434976908085
3164,E01003236,0.417,E01003236,5.9521231338055465
3165,E01003237,0.479,E01003237,5.861554558078448
3166,E01003238,0.51,E01003238,6.04460153401455
3167,E01003239,0.183,E01003239,5.8630762134773144
3168,E01003240,0.807,E01003240,5.908453754130626
3169,E01003241,0.752,E01003241,6.025025710794661
3170,E01003243,0.729,E01003243,5.971755894908199
3171,E01003244,0.002,E01003244,5.648348321720046
3172,E01003245,0.245,E01003245,5.664670355618
3173,E01003246,0.729,E01003246,5.704019455909729
3174,E01003247,-0.047,E01003247,5.95143733295143
3175,E01003248,0.762,E01003248,5.831878840006315
3176,E01003249,-0.482,E01003249,5.806513692470307
3177,E01003250,0.256,E01003250,5.7587115971339236
3178,E01003251,0.393,E01003251,5.796382300059
3179,E01003252,0.545,E01003252,5.86752477125688
3180,E01003253,1.166,E01003253,5.696799947665288
3181,E01003254,0.353,E01003254,6.0337452836938805
3182,E01003255,0.301,E01003255,5.9528903543949125
3183,E01003256,0.85,E01003256,5.978635542374804
3184,E01003257,0.077,E01003257,5.993108063328023
3185,E01003258,0.063,E01003258,5.947962716715225
3186,E01003259,0.595,E01003259,5.834568361441295
3187,E01003260,-0.246,E01003260,6.080989832308755
3188,E01003261,0.041,E01003261,6.0916980273432015
3189,E01003262,0.228,E01003262,6.043612374199761
3190,E01003263,0.553,E01003263,5.990592420756162
3191,E01003264,0.02,E01003264,6.057533105681924
3192,E01003265,0.23,E01003265,6.101093563414712
3193,E01003266,-0.034,E01003266,5.787600514029159
3194,E01003267,0.423,E01003267,6.074146769529471
3195,E01003268,0.257,E01003268,6.027595012863247
3196,E01003269,0.141,E01003269,6.020823628814132
3197,E01003270,-0.306,E01003270,6.027710436174534
3198,E01003271,-0.198,E01003271,6.099246724177215
3199,E01003272,0.091,E01003272,6.165627372157466
3200,E01003273,0.06,E01003273,6.091042744261878
3201,E01003274,0.16,E01003274,6.163168960351211
3202,E01003275,-0.329,E01003275,5.88883274572867
3203,E01003276,0.597,E01003276,6.081700932530678
3204,E01003277,0.376,E01003277,6.483058147652205
3205,E01003278,0.637,E01003278,6.146266348608609
3206,E01003279,0.076,E01003279,6.348089097067714
3207,E01003280,-0.164,E01003280,6.032825200612308
3208,E01003281,0.559,E01003281,6.008283238021695
3209,E01003282,0.425,E01003282,6.099850771274973
3210,E01003283,0.02,E01003283,6.17729244495462
3211,E01003284,0.212,E01003284,6.185287343131171
3212,E01003285,0.416,E01003285,5.994307675451602
3213,E01003286,0.464,E01003286,5.993033681160364
3214,E01003287,-0.032,E01003287,6.247332359232554
3215,E01003288,0.532,E01003288,5.999507973720501
3216,E01003290,0.728,E01003290,5.932172545142795
3217,E01003291,0.633,E01003291,6.096993112564087
3218,E01003292,0.73,E01003292,6.0305721604727145
3219,E01003293,0.689,E01003293,6.263133751607574
3220,E01003295,0.01,E01003295,6.026567260727628
3221,E01003296,1.053,E01003296,5.706886529447548
3222,E01003297,0.357,E01003297,5.666275372416337
3223,E01003298,0.322,E01003298,5.80761887810447
3224,E01003299,1.03,E01003299,5.859468006696857
3225,E01003300,0.209,E01003300,5.742691748672062
3226,E01003301,0.786,E01003301,5.966548970488251
3227,E01003302,0.87,E01003302,5.820335721069911
3228,E01003303,1.718,E01003303,5.79148231142933
3229,E01003304,1.216,E01003304,5.69722122616238
3230,E01003305,0.988,E01003305,5.956511008112054
3231,E01003307,0.048,E01003307,6.225819794570699
3232,E01003308,0.335,E01003308,6.1271128909278465
3233,E01003309,0.823,E01003309,6.062084929387372
3234,E01003310,0.822,E01003310,5.930554736405611
3235,E01003311,0.278,E01003311,6.190183348125881
3236,E01003312,0.112,E01003312,6.0520761858058885
3237,E01003313,0.976,E01003313,5.909217416625662
3238,E01003314,0.168,E01003314,6.3619323657439635
3239,E01003315,0.575,E01003315,6.060825471975366
3240,E01003316,0.284,E01003316,6.247804858268948
3241,E01003317,0.783,E01003317,6.002412386700115
3242,E01003318,1.239,E01003318,6.002572327709654
3243,E01003319,0.739,E01003319,6.014729116644178
3244,E01003320,0.67,E01003320,6.0602481701435185
3245,E01003321,0.502,E01003321,6.085646077156067
3246,E01003322,-0.326,E01003322,6.200868315813018
3247,E01003323,0.536,E01003323,6.298307361024799
3248,E01003324,1.235,E01003324,5.854443780013493
3249,E01003325,0.822,E01003325,6.360323056578636
3250,E01003326,0.26,E01003326,6.027208152881339
3251,E01003327,0.218,E01003327,6.153629878917372
3252,E01003328,0.344,E01003328,6.091284442539058
3253,E01003329,0.493,E01003329,6.102001416422155
3254,E01003330,0.562,E01003330,5.968584694980104
3255,E01003331,0.421,E01003331,5.888936519622803
3256,E01003332,0.594,E01003332,6.034138748563569
3257,E01003333,0.319,E01003333,6.016156138158312
3258,E01003334,0.604,E01003334,5.925663779965408
3259,E01003335,0.707,E01003335,6.125565507955718
3260,E01003336,0.021,E01003336,5.779099056937477
3261,E01003337,-0.209,E01003337,5.679763995035731
3262,E01003338,1.237,E01003338,5.795722273372164
3263,E01003339,0.817,E01003339,5.850880765145825
3264,E01003340,0.546,E01003340,6.2208838747895285
3265,E01003341,0.313,E01003341,6.279982120432752
3266,E01003342,-0.337,E01003342,6.1422300651995805
3267,E01003343,0.121,E01003343,5.913456379198561
3268,E01003344,-0.12,E01003344,6.168882579514475
3269,E01003345,-0.297,E01003345,5.955489131382533
3270,E01003346,1.007,E01003346,5.943658431984743
3271,E01003347,0.283,E01003347,5.983775287061124
3272,E01003348,0.727,E01003348,6.022526724393978
3273,E01003349,-0.331,E01003349,6.008337869748964
3274,E01003350,0.431,E01003350,5.918369838169643
3275,E01003351,0.289,E01003351,5.987435346299952
3276,E01003352,0.691,E01003352,6.026345398172986
3277,E01003353,0.432,E01003353,6.132508751004934
3278,E01003354,0.054,E01003354,6.053596212894102
3279,E01003355,-0.317,E01003355,6.02272130393982
3280,E01003356,-0.842,E01003356,5.952693884372711
3281,E01003357,-0.071,E01003357,5.674951517044153
3282,E01003358,-0.316,E01003358,6.01105248543524
3283,E01003359,-0.016,E01003359,5.9258002215537475
3284,E01003360,0.113,E01003360,5.976670842762141
3285,E01003361,-0.722,E01003361,6.214697115421295
3286,E01003362,-0.49,E01003362,6.365285001860725
3287,E01003363,-0.047,E01003363,6.277044828345136
3288,E01003364,-1.146,E01003364,6.3165201677216425
3289,E01003365,-0.349,E01003365,6.260408460714255
3290,E01003366,0.235,E01003366,5.997276678056774
3291,E01003367,0.359,E01003367,5.88273375457333
3292,E01003368,0.222,E01003368,5.934164841969808
3293,E01003369,-0.443,E01003369,6.24874264260997
3294,E01003370,0.086,E01003370,6.143878146129496
3295,E01003371,0.176,E01003371,6.248585209702
3296,E01003372,0.625,E01003372,5.88932615710843
3297,E01003373,-0.01,E01003373,5.750683503730275
3298,E01003374,0.466,E01003374,6.089671309112657
3299,E01003375,0.331,E01003375,5.6870464431304555
3300,E01003376,0.094,E01003376,6.005521811937031
3301,E01003377,-0.122,E01003377,5.791137613901278
3302,E01003378,0.073,E01003378,5.894411544868912
3303,E01003379,0.505,E01003379,5.854675732056299
3304,E01003380,-0.564,E01003380,6.309353576361678
3305,E01003381,-0.904,E01003381,6.104433383528642
3306,E01003382,-0.58,E01003382,6.3014410983075155
3307,E01003383,0.203,E01003383,5.92425868231491
3308,E01003384,0.116,E01003384,6.1593908884814965
3309,E01003385,-1.015,E01003385,6.308378978951336
3310,E01003386,0.367,E01003386,5.97358806872032
3311,E01003387,0.814,E01003387,5.826291937094468
3312,E01003388,1.163,E01003388,5.90947529623064
3313,E01003389,0.968,E01003389,5.891391340229246
3314,E01003390,0.621,E01003390,5.744038133244765
3315,E01003391,0.15,E01003391,5.497616160999645
3316,E01003392,1.077,E01003392,6.079390635738125
3317,E01003393,-0.117,E01003393,6.379997243272498
3318,E01003394,0.242,E01003394,6.047180811564128
3319,E01003395,0.468,E01003395,6.063175467970948
3320,E01003396,0.168,E01003396,6.54586554148111
3321,E01003397,-0.051,E01003397,6.26662865993196
3322,E01003398,0.361,E01003398,6.214663944794581
3323,E01003399,-1.038,E01003399,6.242942096931594
3324,E01003400,0.334,E01003400,6.121743169619883
3325,E01003401,-0.762,E01003401,6.066810284945982
3326,E01003402,-1.059,E01003402,6.105455826856419
3327,E01003403,-1.02,E01003403,6.1028683603855605
3328,E01003404,-0.838,E01003404,6.0613027451789545
3329,E01003405,0.651,E01003405,5.731916104422675
3330,E01003406,0.09,E01003406,6.008101385693218
3331,E01003407,-0.304,E01003407,5.799233254264383
3332,E01003408,0.076,E01003408,5.910476022296482
3333,E01003409,0.199,E01003409,5.918094548450154
3334,E01003410,-0.479,E01003410,6.03557069161359
3335,E01003411,0.245,E01003411,5.9210184308506495
3336,E01003412,0.637,E01003412,5.955067404164564
3337,E01003413,0.273,E01003413,5.932383442247236
3338,E01003414,0.446,E01003414,6.017757824861286
3339,E01003415,0.028,E01003415,6.065012207929639
3340,E01003416,0.318,E01003416,5.956297462963196
3341,E01003417,0.12,E01003417,5.993671567946518
3342,E01003418,-0.413,E01003418,6.0442756684621175
3343,E01003419,-0.401,E01003419,5.883240829599966
3344,E01003420,-0.251,E01003420,6.032215719223022
3345,E01003421,-0.338,E01003421,6.206968313608414
3346,E01003422,0.039,E01003422,6.029507584983322
3347,E01003423,-1.078,E01003423,6.282584377556793
3348,E01003424,-0.617,E01003424,6.391605803995956
3349,E01003425,-0.478,E01003425,6.4352561597666025
3350,E01003426,0.735,E01003426,6.171115066184372
3351,E01003427,-0.163,E01003427,5.924687359416694
3352,E01003428,-0.757,E01003428,6.239184718771079
3353,E01003429,-0.338,E01003429,6.0445729396781145
3354,E01003430,0.35,E01003430,5.4655283528405265
3355,E01003431,0.398,E01003431,5.695466211863926
3356,E01003432,0.784,E01003432,5.970609004380273
3357,E01003433,0.562,E01003433,5.833317946995237
3358,E01003434,-0.038,E01003434,5.998930438747251
3359,E01003435,0.517,E01003435,5.893651654280307
3360,E01003436,0.387,E01003436,6.000235287766707
3361,E01003437,0.338,E01003437,6.09570341087082
3362,E01003438,0.275,E01003438,6.005358425776164
3363,E01003439,0.857,E01003439,5.999661463782901
3364,E01003440,0.162,E01003440,5.896338912262314
3365,E01003441,0.129,E01003441,5.879464188937483
3366,E01003442,-1.118,E01003442,6.062964552215168
3367,E01003443,-0.244,E01003443,6.248579306900501
3368,E01003444,-0.346,E01003444,6.137881748927267
3369,E01003445,0.168,E01003445,6.030840392136455
3370,E01003446,-0.419,E01003446,5.9212073094136
3371,E01003447,0.033,E01003447,5.59264364080914
3372,E01003448,0.111,E01003448,6.150977970509047
3373,E01003449,0.228,E01003449,6.044446703864307
3374,E01003450,0.345,E01003450,6.001148362313548
3375,E01003451,0.388,E01003451,6.071522103773581
3376,E01003452,-0.106,E01003452,5.982950290797446
3377,E01003453,0.662,E01003453,6.122613377869129
3378,E01003454,-0.748,E01003454,6.380745983123779
3379,E01003455,-0.093,E01003455,5.9382757382972216
3380,E01003456,0.063,E01003456,6.174538045931774
3381,E01003457,-0.448,E01003457,6.3339868027430315
3382,E01003458,-0.408,E01003458,6.151256247361501
3383,E01003459,-0.195,E01003459,6.062879129618156
3384,E01003460,0.198,E01003460,5.981415151173193
3385,E01003461,-0.441,E01003461,6.081807962683744
3386,E01003462,-0.873,E01003462,6.065738466652957
3387,E01003463,-0.916,E01003463,6.1306445667113385
3388,E01003464,-0.537,E01003464,5.923896933143789
3389,E01003465,0.059,E01003465,6.050869006512349
3390,E01003466,-0.656,E01003466,6.164177829856115
3391,E01003467,-0.63,E01003467,6.266170925235156
3392,E01003468,-0.57,E01003468,6.223666809897386
3393,E01003469,-0.06,E01003469,5.742902693563495
3394,E01003470,-0.219,E01003470,5.897335448396316
3395,E01003471,-0.172,E01003471,6.0698205139822585
3396,E01003472,-0.735,E01003472,6.652876308089809
3397,E01003473,-0.299,E01003473,6.361515195746171
3398,E01003474,-0.177,E01003474,6.144610811850268
3399,E01003475,0.231,E01003475,5.718665949613578
3400,E01003476,-0.151,E01003476,6.2438801916746
3401,E01003477,-0.132,E01003477,6.275045642629266
3402,E01003478,-0.612,E01003478,6.003062923749288
3403,E01003479,0.946,E01003479,6.06375478348642
3404,E01003480,0.104,E01003480,5.818723508850537
3405,E01003481,-0.316,E01003481,5.696770631247737
3406,E01003482,0.489,E01003482,5.614321873952119
3407,E01003483,0.669,E01003483,5.895385869643973
3408,E01003484,0.067,E01003484,6.048002299615892
3409,E01003485,0.706,E01003485,6.115632878602856
3410,E01003486,1.199,E01003486,5.881529731135214
3411,E01003487,0.101,E01003487,5.846839984258016
3412,E01003488,0.646,E01003488,5.815752057618992
3413,E01003489,0.577,E01003489,5.7774999141693115
3414,E01003490,0.29,E01003490,5.885789282020482
3415,E01003491,0.547,E01003491,5.7394796846149205
3416,E01003492,0.336,E01003492,6.069086455284281
3417,E01003493,0.411,E01003493,5.908196305311643
3418,E01003494,0.105,E01003494,6.12517005317616
3419,E01003495,-0.269,E01003495,6.442117267184788
3420,E01003496,0.365,E01003496,5.8457682422689485
3421,E01003497,0.708,E01003497,5.44020002130149
3422,E01003498,0.892,E01003498,5.7049465112686155
3423,E01003499,0.991,E01003499,5.6133261358501105
3424,E01003500,0.625,E01003500,5.686665910663026
3425,E01003501,0.925,E01003501,5.694570917918765
3426,E01003502,1.062,E01003502,5.6499014616012575
3427,E01003503,1.232,E01003503,5.579083334567935
3428,E01003506,0.888,E01003506,5.781315312093618
3429,E01003507,0.819,E01003507,5.769285037082696
3430,E01003508,1.409,E01003508,5.737391725299865
3431,E01003509,0.688,E01003509,5.962194692375314
3432,E01003511,0.916,E01003511,5.886610798000061
3433,E01003512,0.948,E01003512,5.7149066686630245
3434,E01003513,0.412,E01003513,5.840187902655898
3435,E01003514,0.314,E01003514,5.793098593657872
3436,E01003515,1.678,E01003515,5.532043143638275
3437,E01003516,0.323,E01003516,5.815134749693029
3438,E01003517,1.269,E01003517,5.684218168258667
3439,E01003518,0.004,E01003518,5.880421507115266
3440,E01003519,0.158,E01003519,5.71708201128861
3441,E01003520,1.075,E01003520,5.972976110198281
3442,E01003521,1.053,E01003521,5.899621321604802
3443,E01003522,0.387,E01003522,5.99552458524704
3444,E01003523,0.532,E01003523,5.95532109782954
3445,E01003524,0.094,E01003524,6.031526771458712
3446,E01003525,1.282,E01003525,5.995323514210359
3447,E01003526,0.329,E01003526,6.168526402641745
3448,E01003527,0.211,E01003527,6.276781818141108
3449,E01003528,-0.142,E01003528,5.705851665858565
3450,E01003529,-0.149,E01003529,6.192659169435501
3451,E01003530,-0.099,E01003530,6.158705612591334
3452,E01003531,0.808,E01003531,6.060059175771825
3453,E01003532,0.546,E01003532,6.325522925795578
3454,E01003533,0.354,E01003533,6.114522532983259
3455,E01003534,-0.078,E01003534,5.94276828257764
3456,E01003535,0.473,E01003535,5.6146117037450765
3457,E01003536,0.525,E01003536,6.062651644150416
3458,E01003537,0.16,E01003537,6.218352894697871
3459,E01003538,0.539,E01003538,6.121185100995577
3460,E01003539,0.486,E01003539,6.019323317037112
3461,E01003540,0.551,E01003540,6.002042766979763
3462,E01003541,0.444,E01003541,5.832556622522372
3463,E01003542,0.367,E01003542,5.923564400893963
3464,E01003543,0.1,E01003543,5.999123039171677
3465,E01003544,0.744,E01003544,5.693006152059974
3466,E01003545,0.483,E01003545,5.782141437453609
3467,E01003546,0.875,E01003546,5.647064187616672
3468,E01003547,-0.033,E01003547,6.095064561785632
3469,E01003548,0.346,E01003548,5.787048307083945
3470,E01003549,0.311,E01003549,5.618883306540332
