,Unnamed: 0,X,LSOA.code..2011.,Income.Score..rate.,lsoa,Unnamed..0,resid,res_dec,Outdoors.Sub.domain.Score,outdoor_resid,Education..Skills.and.Training.Score,wealth_resid,education_resid
2986,2987,2986,E01003055,0.168,E01003055,5.485169467763,-0.0399758373731372,4,2.191,-0.0051280025051475,15.744,-0.0399758373731372,-0.115738142575858
2987,2988,2987,E01003056,0.17,E01003056,5.62726434433099,0.104854380878455,7,1.991,-0.0974451700004932,7.662,0.104854380878455,-0.127284851731521
2988,2989,2988,E01003057,0.236,E01003057,5.53075220165672,0.0986085137632167,7,2.063,-0.0544124465805523,11.925,0.0986085137632167,-0.0669804402164438
2990,2991,2990,E01003059,0.231,E01003059,5.24678271788138,-0.19219932422114,1,1.924,0.117486476765672,26.114,-0.19219932422114,0.058119168138897
2991,2992,2991,E01003060,0.248,E01003060,5.40370665805441,-0.0120249797374542,4,2.107,-0.0840645253850544,22.254,-0.0120249797374542,0.0030622048800577
2992,2993,2992,E01003061,0.136,E01003061,5.55529705286026,-0.0136137192135947,4,2.14,-0.150475306290674,21.911,-0.0136137192135947,-0.155014351992801
2995,2996,2995,E01003064,0.059,E01003064,5.99866951241785,0.324448085525126,9,1.655,-0.0887540865815289,4.238,0.324448085525126,-0.141567689486377
2996,2997,2996,E01003065,0.279,E01003065,5.48322380925047,0.10988996755452,7,1.545,0.161239698210844,19.628,0.10988996755452,-0.0669702019350977
2998,2999,2998,E01003067,0.136,E01003067,5.72606629623126,0.157155524157402,8,1.59,-0.0690913182565646,4.01,0.157155524157402,-0.0290973888360862
3000,3001,3000,E01003069,0.188,E01003069,5.74884659997348,0.25105471167341,9,1.733,0.0923212676903792,11.478,0.25105471167341,-0.158374866620859
3002,3003,3002,E01003071,0.087,E01003071,5.63267361871127,-0.0032530246109532,4,1.81,-0.050399613452711,4.139,-0.0032530246109532,-0.110384189320771
3003,3004,3003,E01003072,0.099,E01003072,5.94742126124246,0.327906668021873,9,1.691,-0.044868869314954,0.991,0.327906668021873,-0.110440319819677
3004,3005,3004,E01003073,0.217,E01003073,5.58371349801756,0.12558406412979,7,1.816,-0.002175244832781,13.562,0.12558406412979,-0.0189960765611207
3005,3006,3005,E01003074,0.116,E01003074,5.6739741994275,0.077710010517574,6,1.97,-0.0144369280842731,8.587,0.077710010517574,-0.0761656385752273
3007,3008,3007,E01003076,0.132,E01003076,5.60357061406256,0.0291891586214963,5,1.298,-0.152685036771951,6.752,0.0291891586214963,0.050374656050272
3008,3009,3008,E01003077,0.121,E01003077,5.66737926129213,0.077953426591226,6,1.835,-0.0401746002073347,5.566,0.077953426591226,0.04547764221667
3009,3010,3009,E01003078,0.061,E01003078,5.87847794705078,0.206991861841665,8,1.766,-0.119135155796401,1.176,0.206991861841665,-0.16788640066514
3011,3012,3011,E01003080,0.107,E01003080,5.72702649039944,0.11845326391328,7,1.743,-0.0949743797421713,4.585,0.11845326391328,-0.140521340972034
3013,3014,3013,E01003082,0.209,E01003082,5.43428716940038,-0.0347836312218132,4,1.68,0.038508603255413,9.996,-0.0347836312218132,-0.0618150394602482
3015,3016,3015,E01003084,0.096,E01003084,5.77594215961603,0.152324553870035,8,1.724,-0.108460100874903,4.338,0.152324553870035,-0.113609184467951
3016,3017,3016,E01003085,0.078,E01003085,5.66576165821817,0.0175259773197135,5,1.659,-0.0004623338274921,9.219,0.0175259773197135,-0.116526015675999
3019,3020,3019,E01003088,0.177,E01003088,5.46578384899512,-0.0470524185647938,3,2.011,-0.0449315940041731,10.836,-0.0470524185647938,-0.0290745464084843
3020,3021,3020,E01003089,0.225,E01003089,5.35895840389522,-0.0882296632581199,3,1.962,0.111293436938612,17.799,-0.0882296632581199,0.0309546358420502
3021,3022,3021,E01003090,0.114,E01003090,5.62174060486131,0.0227410742677758,5,2.133,0.0384299895586999,6.031,0.0227410742677758,0.140616743963497
3023,3024,3023,E01003092,0.254,E01003092,5.51961858807323,0.112092975332193,7,1.952,0.153123040695299,16.983,0.112092975332193,-0.0753453423327673
3024,3025,3024,E01003093,0.246,E01003093,5.50149228672187,0.083025307246399,6,2.099,-0.0340406960553656,14.164,0.083025307246399,0.0441294018096901
3026,3027,3026,E01003095,0.086,E01003095,5.71342457854559,0.0761302643815549,6,2.198,0.160623899223704,3.043,0.0761302643815549,0.119017044089375
3028,3029,3028,E01003097,0.2,E01003097,5.50869566500187,0.0273158268034403,5,2.209,0.197975862435809,14.919,0.0273158268034403,0.0364441665044196
3029,3030,3029,E01003098,0.144,E01003098,5.62804684638977,0.070077441050344,6,2.349,0.235000985168797,5.265,0.070077441050344,-0.030398353426901
3030,3031,3030,E01003099,0.159,E01003099,5.4650867334434,-0.0723676092689771,3,2.299,0.155135419751348,11.998,-0.0723676092689771,0.0248878379216535
3031,3032,3031,E01003100,0.055,E01003100,5.72831813864006,0.0486260283801167,6,2.292,-0.0266815015651287,7.175,0.0486260283801167,-0.0563346436852365
3032,3033,3032,E01003101,0.187,E01003101,5.43992716023046,-0.0592323989114173,3,2.27,0.146231347484807,15.818,-0.0592323989114173,0.0543164798641535
3034,3035,3034,E01003104,0.118,E01003104,5.82124279877719,0.22771395155087,9,2.315,-0.0958063462899976,6.463,0.22771395155087,-0.0919347025925632
3035,3036,3035,E01003105,0.217,E01003105,5.63657926989126,0.178449836003488,8,2.303,0.145021288594098,9.048,0.178449836003488,-0.0310903588053875
3036,3037,3036,E01003106,0.177,E01003106,5.71310174233705,0.200265474777142,8,2.361,-0.0263777334042983,5.416,0.200265474777142,-0.0559935254147618
3037,3038,3037,E01003107,0.108,E01003107,5.47794876369179,-0.129256791952566,2,2.31,0.16484403696806,7.935,-0.129256791952566,0.0816653569592204
3039,3040,3039,E01003109,0.144,E01003109,5.50546652078629,-0.0525028845531407,3,2.417,0.214086301529415,8.18,-0.0525028845531407,0.0992949263945189
3040,3041,3040,E01003110,0.099,E01003110,5.52088297681606,-0.0986316164045289,2,2.309,0.159832968432405,5.085,-0.0986316164045289,0.0865291188742443
3043,3044,3043,E01003113,0.121,E01003113,5.99074097354003,0.40131513883912,9,1.732,-0.107424610839492,12.344,0.40131513883912,-0.228308150189176
3044,3045,3044,E01003114,0.103,E01003114,5.82619599069374,0.212152080840372,8,1.73,0.040910363000839,6.368,0.212152080840372,0.0705216201615899
3045,3046,3045,E01003115,0.121,E01003115,5.73833061234896,0.148904777648049,8,1.8,-0.199278160242007,8.092,0.148904777648049,-0.167669086067931
3048,3049,3048,E01003118,0.146,E01003118,5.92837937820105,0.37314531454523,9,1.696,-0.223277592077269,4.04,0.37314531454523,-0.212927460382383
3049,3050,3049,E01003119,0.09,E01003119,5.95782217944878,0.325998548651961,9,1.885,-0.145480966339144,6.324,0.325998548651961,-0.225528601656006
3050,3051,3050,E01003120,0.149,E01003120,5.84821278007091,0.297081728940497,9,1.835,-0.342713757091597,13.05,0.297081728940497,-0.191384061581359
3052,3053,3052,E01003122,0.144,E01003122,5.41864339196891,-0.139326013370515,2,1.904,0.121843951494992,12.202,-0.139326013370515,-0.0023424231235913
3054,3055,3054,E01003124,0.188,E01003124,5.38302703456181,-0.114764853738262,2,1.949,0.146435504649825,11.318,-0.114764853738262,0.234815386059793
3056,3057,3056,E01003126,0.192,E01003126,5.69377503147373,0.201453826540873,8,2.092,0.0736801393004663,12.255,0.201453826540873,-0.0088743511398312
3057,3058,3057,E01003127,0.124,E01003127,5.66165424319147,0.0763314210159725,6,2.118,-0.0033169335883913,8.977,0.0763314210159725,-0.105504042638435
3058,3059,3058,E01003128,0.224,E01003128,5.55913719866011,0.110581460664964,7,2.163,0.137854088092351,22.721,0.110581460664964,0.0238222337346335
3059,3060,3059,E01003129,0.121,E01003129,5.84036319334428,0.250937358643376,9,2.353,-0.0163472658438941,16.977,0.250937358643376,-0.238058613860711
3060,3061,3060,E01003130,0.104,E01003130,5.90902062036373,0.296344381352163,9,1.791,-0.199663862228312,5.195,0.296344381352163,-0.133512009771476
3061,3062,3061,E01003131,0.07,E01003131,5.82195003937031,0.162772991737419,8,1.896,-0.0347067814962296,4.01,0.162772991737419,-0.0105527186948411
3063,3064,3063,E01003133,0.147,E01003133,5.86505697562661,0.311190582812594,9,1.888,-0.0766916474990628,2.541,0.311190582812594,-0.0165140383748163
3064,3065,3064,E01003134,0.122,E01003134,6.02356511896307,0.435506955103965,9,1.743,-0.18580072950844,7.321,0.435506955103965,-0.132770620709302
3066,3067,3066,E01003136,0.111,E01003136,5.92474309017784,0.321640547058895,9,1.935,-0.0803933464939161,6.141,0.321640547058895,-0.21896209903304
3067,3068,3067,E01003137,0.212,E01003137,5.62917832894759,0.164210540850801,8,1.957,0.227058370798425,14.77,0.164210540850801,-0.0706782478368709
3068,3069,3068,E01003138,0.039,E01003138,6.13916675877153,0.437591915042732,9,1.71,-0.285515747123454,1.382,0.437591915042732,-0.205628016781244
3069,3070,3069,E01003139,0.079,E01003139,5.5824231583564,-0.0644448517002549,3,1.659,0.198051978656516,13.634,-0.0644448517002549,0.166424203674099
3070,3071,3070,E01003140,0.13,E01003140,5.50869306033118,-0.068423736793498,3,1.64,0.12773942652075,11.863,-0.068423736793498,0.213805947486155
3073,3074,3073,E01003143,0.213,E01003143,5.56284321631704,0.0992430990620578,7,1.706,0.107855330841278,18.261,0.0992430990620578,0.0284282368370858
3075,3076,3075,E01003145,0.109,E01003145,5.932112988436,0.326275103633448,9,1.736,-0.0476860505406895,10.597,0.326275103633448,-0.174433629701788
3076,3077,3076,E01003146,0.179,E01003146,5.5394109831018,0.0293100572254938,5,1.722,0.191299259505096,12.947,0.0293100572254938,0.234374440645549
3077,3078,3077,E01003147,0.149,E01003147,5.74706225842237,0.195931207291966,8,1.714,0.0220793936713358,8.439,0.195931207291966,-0.0314435363313787
3078,3079,3078,E01003148,0.123,E01003148,5.81282505568336,0.22613456266606,9,1.624,0.0250447455965175,5.04,0.22613456266606,-0.0699365376587204
3082,3083,3082,E01003152,0.067,E01003152,5.76350854657179,0.100228486413493,7,1.653,-0.0400661180889257,3.189,0.100228486413493,-0.0791601841227257
3088,3089,3088,E01003158,0.037,E01003158,5.99968247492235,0.295372289509944,9,1.674,-0.262634553239564,4.354,0.295372289509944,-0.348649699040928
3090,3091,3090,E01003160,0.192,E01003160,5.42903323655718,-0.0632879683756791,3,1.77,0.239353719899299,21.92,-0.0632879683756791,-0.0622122099024992
3096,3097,3096,E01003166,0.125,E01003166,5.78830915528375,0.204354003950054,8,1.813,-0.235529170070414,6.528,0.204354003950054,-0.0504102606542781
3097,3098,3097,E01003167,0.065,E01003167,5.74531385715191,0.079298455310007,6,1.769,-0.0586644477473721,0.929,0.079298455310007,-0.0934725937192279
3101,3102,3101,E01003171,0.138,E01003171,5.74736036074282,0.181184930352572,8,1.909,-0.112012301920108,11.585,0.181184930352572,-0.160209126679437
3103,3104,3103,E01003173,0.074,E01003173,5.72624487614413,0.0725385118784563,6,1.766,-0.0947477512819268,4.271,0.0725385118784563,-0.0815353908302019
3105,3106,3105,E01003175,0.243,E01003175,5.57327954857438,0.1507095565735,8,1.777,0.229803173952497,26.79,0.1507095565735,-0.089015191248621
3107,3108,3107,E01003177,0.138,E01003177,5.71274209930783,0.146566668917585,8,1.857,-0.147553309383374,8.952,0.146566668917585,-0.150471902571541
3108,3109,3108,E01003178,0.092,E01003178,6.03040253586239,0.401314246749184,9,2.076,-0.0021385306393501,5.123,0.401314246749184,-0.300272188598675
3109,3110,3109,E01003179,0.251,E01003179,5.45128356578738,0.0396549405209325,5,1.704,-0.108734972883811,27.617,0.0396549405209325,-0.064531668335026
3110,3111,3110,E01003180,0.145,E01003180,5.58248852565885,0.0258867911612233,5,1.99,0.0794436368781117,6.834,0.0258867911612233,-0.0391587753439463
3111,3112,3111,E01003181,0.254,E01003181,5.87441803349389,0.466892420752851,9,2.265,-0.118398396284641,10.01,0.466892420752851,-0.108109071020308
3112,3113,3112,E01003182,0.164,E01003182,5.77552718179567,0.244911193292309,9,1.744,-0.0427598572815064,11.864,0.244911193292309,-0.0848900895932238
3115,3116,3115,E01003185,0.177,E01003185,5.67887410869846,0.166037841138551,8,1.947,-0.139340556701739,8.505,0.166037841138551,-0.214872265018719
3116,3117,3116,E01003186,0.109,E01003186,5.71153659998685,0.105698715184305,7,2.03,-0.018448209475406,3.007,0.105698715184305,-0.0094965912673275
3119,3120,3119,E01003189,0.266,E01003189,5.54492925598236,0.153815693342963,8,1.205,0.212015189290581,29.435,0.153815693342963,0.0107319682809399
3120,3121,3120,E01003190,0.232,E01003190,5.26422530138343,-0.173389069877286,1,1.382,0.330177036858975,21.988,-0.173389069877286,0.191545285372425
3121,3122,3121,E01003191,0.221,E01003191,5.54486420450285,0.0922054539822906,6,1.185,0.198558915584996,32.785,0.0922054539822906,-0.0597636878302837
3122,3123,3122,E01003192,0.284,E01003192,5.59903333994201,0.232537852455079,9,1.175,0.161300302611416,34.555,0.232537852455079,-0.253055262844208
3123,3124,3123,E01003193,0.16,E01003193,5.36784893639234,-0.168237735478233,1,1.517,0.325277008617531,23.628,-0.168237735478233,0.176762106660478
3124,3125,3124,E01003194,0.232,E01003194,5.62121645030048,0.183602079039766,8,1.377,0.110596236823707,26.41,0.183602079039766,-0.126117244576094
3125,3126,3125,E01003195,0.131,E01003195,5.54350179959746,-0.0322473266854126,4,1.116,0.0156754159950382,11.175,-0.0322473266854126,0.0579980832011277
3126,3127,3126,E01003196,0.23,E01003196,5.45954807599386,0.0191983630495325,5,1.001,0.0847996376990306,38.089,0.0191983630495325,-0.0904930862268145
3127,3128,3127,E01003197,0.29,E01003197,5.56408438208985,0.205794919653738,8,1.129,0.202359690744136,39.267,0.205794919653738,-0.176982195798289
3128,3129,3128,E01003198,0.138,E01003198,5.66092538254129,0.0947499521510383,7,1.118,0.0037448024520227,5.266,0.0947499521510383,-0.146912702803422
3130,3131,3130,E01003200,0.043,E01003200,5.3888314829625,-0.307272677399082,0,1.552,0.425627843356329,1.215,-0.307272677399082,0.0472210078928748
3131,3132,3131,E01003201,0.163,E01003201,5.82799678789058,0.296013128545423,9,1.667,-0.112760992615177,11.883,0.296013128545423,-0.225342347123974
3134,3135,3134,E01003204,0.126,E01003204,5.42387661381044,-0.158710866681447,1,1.24,0.333502293856231,14.765,-0.158710866681447,-0.141336410206728
3135,3136,3135,E01003205,0.241,E01003205,5.5336737646943,0.10836843100982,7,1.277,0.120927367732962,32.876,0.10836843100982,-0.105017996160408
3136,3137,3136,E01003206,0.086,E01003206,5.74274206736992,0.105447753205891,7,1.043,-0.0544013576006177,7.45,0.105447753205891,-0.290510208134767
3138,3139,3138,E01003209,0.145,E01003209,5.65455724243765,0.097955507940023,7,1.378,-0.0865819463859214,10.111,0.097955507940023,-0.0827428681590347
3139,3140,3139,E01003210,0.105,E01003210,5.63703661662776,0.0257280484579996,5,1.683,-0.0274645542771298,9.306,0.0257280484579996,-0.0697606653032679
3140,3141,3140,E01003211,0.131,E01003211,5.71621740350918,0.140468277226307,7,1.593,-0.0765441129319449,9.463,0.140468277226307,-0.148219857613857
3142,3143,3142,E01003213,0.121,E01003213,5.91067924194558,0.32125340724467,9,1.325,-0.147899778252106,6.198,0.32125340724467,-0.155002137787462
3143,3144,3143,E01003214,0.15,E01003214,5.49264758872986,-0.0571157915587465,3,1.56,0.0584861179577348,14.154,-0.0571157915587465,-0.0019360779388211
3144,3145,3144,E01003215,0.104,E01003215,5.53096351006048,-0.0817127289510854,3,1.924,-0.0324284531729051,14.841,-0.0817127289510854,-0.0627913129828302
3146,3147,3146,E01003217,0.131,E01003217,5.75802060481041,0.182271478527535,8,1.332,0.0090018621833932,12.363,0.182271478527535,-0.111447961113829
3147,3148,3147,E01003218,0.111,E01003218,5.94851509089111,0.345412547772168,9,0.951,-0.124387692854644,6.254,0.345412547772168,0.0126636636401574
3148,3149,3148,E01003219,0.122,E01003219,5.79632489611121,0.208266732252104,8,0.922,-0.142553718215126,12.592,0.208266732252104,-0.0077456697427535
3149,3150,3149,E01003220,0.153,E01003220,5.8515536262143,0.30589325845111,9,1.204,-0.0603569136754258,10.197,0.30589325845111,-0.0258750733695755
3151,3152,3151,E01003222,0.128,E01003222,5.8669727021648,0.287120563356522,9,1.011,-0.104979199704294,12.77,0.287120563356522,0.0123690803353925
3152,3153,3152,E01003223,0.091,E01003223,5.82885779085613,0.198401830901122,8,1.041,-0.0644439059598618,8.298,0.198401830901122,0.102629146147652
3155,3156,3155,E01003226,0.091,E01003226,5.59421853468968,-0.0362374252653296,4,1.267,-0.142594665119962,4.695,-0.0362374252653296,0.058609919231602
3156,3157,3156,E01003227,0.092,E01003227,5.78232719335291,0.153238904239702,8,1.26,-0.0173074391042143,4.485,0.153238904239702,-0.0711483428295463
3157,3158,3157,E01003228,0.091,E01003228,5.74609330793222,0.115637347977205,7,1.223,-0.213077975466651,6.182,0.115637347977205,-0.194646386174275
3158,3159,3158,E01003229,0.24,E01003229,5.29937803064074,-0.127294973885549,2,1.315,0.0973390936702935,18.294,-0.127294973885549,0.107351859983385
3159,3160,3159,E01003230,0.156,E01003230,5.53008617739524,-0.0114711778425477,4,1.01,-0.0694810196514645,12.215,-0.0114711778425477,-0.0345553077632993
3160,3161,3160,E01003231,0.127,E01003231,5.59183599115387,0.0106161815037864,5,1.412,-0.0874554821884268,9.561,0.0106161815037864,-0.078143678187086
3161,3162,3161,E01003232,0.078,E01003232,5.69627700855092,0.0480413276524641,6,1.183,-0.178011088362609,4.317,0.0480413276524641,0.0290229169043653
3162,3163,3162,E01003233,0.1,E01003233,5.76945259639195,0.151305674013169,8,1.258,-0.080845689833766,10.997,0.151305674013169,-0.110872636152449
3163,3164,3163,E01003235,0.186,E01003235,5.48918266269748,-0.0113445672862003,4,0.946,0.0726036423255382,16.531,-0.0113445672862003,-0.0111953182531623
3164,3165,3164,E01003236,0.221,E01003236,5.43650364005653,-0.0161551104640277,4,1.165,0.196330337700392,32.172,-0.0161551104640277,-0.0185406823208928
3165,3166,3165,E01003237,0.198,E01003237,5.50763817297088,0.0235229930888419,5,1.099,0.225667237506747,28.481,0.0235229930888419,0.0181032439016137
3166,3167,3166,E01003238,0.24,E01003238,5.48067326857665,0.0540002640503606,6,1.167,0.122804956601958,30.309,0.0540002640503606,-0.122659620766373
3167,3168,3167,E01003239,0.241,E01003239,5.42613098845966,0.0008256547751718,5,1.043,0.174633339652273,28.436,0.0008256547751718,0.0025045988381064
3172,3173,3172,E01003245,0.267,E01003245,5.11512096474568,-0.274624927051912,0,1.462,0.241524967128987,19.586,-0.274624927051912,0.276031523916664
3173,3174,3173,E01003246,0.302,E01003246,5.35250622681209,0.0106288144776208,5,1.348,0.126631439496446,14.465,0.0106288144776208,0.142412478646071
3174,3175,3174,E01003247,0.099,E01003247,5.52083271107775,-0.0986818821428339,2,1.503,0.123928792376995,5.033,-0.0986818821428339,0.0264683963843822
3175,3176,3175,E01003248,0.226,E01003248,5.49342212860401,0.047601732292472,6,1.779,0.238672914892173,12.619,0.047601732292472,0.0554814643389327
3176,3177,3176,E01003249,0.185,E01003249,5.48356613707035,-0.0183287637551304,4,1.098,0.116689924102599,7.884,-0.0183287637551304,0.219440970932937
3177,3178,3177,E01003250,0.195,E01003250,5.36069092516265,-0.127527267244795,2,1.299,0.0791189596184453,12.129,-0.127527267244795,0.151734342442744
