,lsoa,price,hierarchical8x,hierarchical13x,hierarchical24x
2931,E01002997,371053.2865506874,3.0,,
2932,E01002998,289339.05420971505,3.0,9.0,12.0
2933,E01002999,409469.12809037534,3.0,4.0,5.0
2934,E01003000,243735.34080885333,3.0,4.0,5.0
2935,E01003001,250170.19018611094,3.0,3.0,11.0
2936,E01003002,270539.1390588998,3.0,,
2937,E01003003,254860.28120223578,3.0,3.0,11.0
2938,E01003004,231781.91008264775,3.0,3.0,11.0
2939,E01003005,220469.6362021192,3.0,3.0,11.0
2940,E01003006,398378.2322046951,4.0,5.0,13.0
2941,E01003007,390517.47361075855,3.0,3.0,11.0
2942,E01003008,394564.7306847413,3.0,9.0,12.0
2943,E01003009,377322.0312134929,3.0,3.0,11.0
2944,E01003010,439416.8973528572,3.0,3.0,11.0
2945,E01003011,467469.00438749266,6.0,10.0,15.0
2946,E01003013,816672.3558003163,,,
2947,E01003014,562164.0542864,1.0,7.0,8.0
2948,E01003015,478827.6155451365,,,
2949,E01003016,706833.2620160641,1.0,1.0,
2950,E01003017,629951.6570256108,1.0,1.0,1.0
2951,E01003018,512375.1150131344,5.0,6.0,7.0
2952,E01003019,469036.5833562207,5.0,6.0,7.0
2953,E01003020,478504.46683366504,5.0,6.0,7.0
2954,E01003021,336261.71951100696,5.0,6.0,7.0
2955,E01003022,417366.30197498645,5.0,6.0,7.0
2956,E01003023,400423.9225043618,5.0,6.0,7.0
2957,E01003024,313875.20487971505,4.0,5.0,14.0
2958,E01003025,352036.1482239047,5.0,6.0,7.0
2959,E01003026,704380.1731253309,7.0,11.0,19.0
2960,E01003027,713574.5463562502,5.0,6.0,7.0
2961,E01003028,622642.1014861063,6.0,10.0,15.0
2962,E01003029,566004.5659680374,1.0,7.0,8.0
2963,E01003030,621397.6611984122,5.0,6.0,7.0
2964,E01003031,511801.8538250804,3.0,3.0,11.0
2965,E01003032,494996.66220838274,,,
2966,E01003033,625371.0785133436,5.0,6.0,7.0
2967,E01003034,477162.55662227905,5.0,6.0,7.0
2968,E01003035,607943.1515706286,,,
2969,E01003036,599564.1755226344,5.0,6.0,7.0
2970,E01003037,419399.21821727353,,,
2971,E01003038,614425.2451907371,5.0,6.0,7.0
2972,E01003039,755812.3627889253,,,
2973,E01003040,733291.9369604035,,,
2974,E01003041,454777.1523730116,1.0,1.0,1.0
2975,E01003042,540522.842161208,4.0,5.0,
2976,E01003043,510840.8518564432,5.0,,
2977,E01003044,382878.04811344435,,,
2978,E01003045,402801.7354431874,1.0,,
2979,E01003046,289066.003429836,8.0,12.0,
2980,E01003047,394944.20865446137,,,
2981,E01003048,273351.83736314194,,,
2982,E01003049,344709.51727074955,1.0,7.0,8.0
2983,E01003050,544228.2652153983,5.0,6.0,7.0
2984,E01003051,403558.9402304104,,,
2985,E01003052,356651.9470355872,1.0,1.0,2.0
2986,E01003053,514757.8126105975,5.0,8.0,9.0
2987,E01003054,568180.2372000575,5.0,6.0,7.0
2988,E01003055,468173.3793229543,,,
2989,E01003056,516005.30442369246,5.0,8.0,9.0
2990,E01003057,433097.8771736103,1.0,7.0,10.0
2991,E01003058,482992.7009451211,5.0,8.0,9.0
2992,E01003059,341950.30765367055,1.0,1.0,2.0
2993,E01003060,335909.7860501626,,,
2994,E01003061,435422.070442944,6.0,10.0,
2995,E01003062,391682.83709048183,5.0,6.0,7.0
2996,E01003063,303290.81166391954,,,
2997,E01003064,458478.57603145594,3.0,3.0,4.0
2998,E01003065,305047.8144230863,3.0,3.0,11.0
2999,E01003066,321629.5588867219,3.0,3.0,4.0
3000,E01003067,378192.99687563797,,,
3001,E01003068,306115.5639107126,5.0,6.0,7.0
3002,E01003069,313673.8956689622,3.0,3.0,11.0
3003,E01003070,311718.6817237552,6.0,10.0,15.0
3004,E01003071,528743.090047464,5.0,6.0,7.0
3005,E01003072,533961.7649362719,3.0,3.0,11.0
3006,E01003073,454901.07435900345,5.0,6.0,7.0
3007,E01003074,481418.09927251725,5.0,6.0,7.0
3008,E01003075,330137.9820427553,1.0,7.0,8.0
3009,E01003076,431831.1934558247,,,
3010,E01003077,438384.23985649674,5.0,6.0,7.0
3011,E01003078,486716.10383381974,3.0,,
3012,E01003079,330468.44903549115,6.0,10.0,15.0
3013,E01003080,361681.86449563265,3.0,3.0,4.0
3014,E01003081,332628.0476880952,,,
3015,E01003082,310451.91694698425,5.0,6.0,7.0
3016,E01003083,361341.0319680638,3.0,9.0,12.0
3017,E01003084,405993.658506338,5.0,6.0,7.0
3018,E01003085,351820.8986276796,3.0,9.0,12.0
3019,E01003086,250115.79670385536,,,
3020,E01003087,265611.6935477289,4.0,5.0,13.0
3021,E01003088,449171.79236690607,,,
3022,E01003089,371387.8592857553,8.0,12.0,21.0
3023,E01003090,499304.3259186671,,,
3024,E01003091,429072.44175981515,,,
3025,E01003092,368856.2178266702,8.0,12.0,
3026,E01003093,326963.12883372826,,,
3027,E01003094,499188.2702394858,5.0,,
3028,E01003095,591371.1209793328,5.0,6.0,7.0
3029,E01003096,503740.0361327666,5.0,6.0,7.0
3030,E01003097,381278.11224790174,8.0,12.0,21.0
3031,E01003098,501777.567923926,1.0,7.0,10.0
3032,E01003099,417055.1489630859,1.0,7.0,8.0
3033,E01003100,531918.0925985986,5.0,6.0,7.0
3034,E01003101,406709.39053259743,8.0,12.0,
3035,E01003102,563702.3746947539,1.0,7.0,10.0
3036,E01003104,543269.6336417272,1.0,7.0,10.0
3037,E01003105,491434.07933044265,8.0,12.0,21.0
3038,E01003106,587922.2281635413,8.0,12.0,21.0
3039,E01003107,566986.2517021536,,,
3040,E01003108,377230.2214625883,8.0,12.0,22.0
3041,E01003109,380943.6227145807,1.0,7.0,8.0
3042,E01003110,546975.5073680356,1.0,7.0,10.0
3043,E01003111,336449.1269801842,,,
3044,E01003112,433162.9704414772,1.0,7.0,8.0
3045,E01003113,367559.61686559656,3.0,9.0,12.0
3046,E01003114,359291.60427227896,3.0,3.0,4.0
3047,E01003115,344502.410110781,5.0,6.0,7.0
3048,E01003116,452824.4787467622,3.0,9.0,12.0
3049,E01003117,400831.1751501614,6.0,10.0,15.0
3050,E01003118,461774.8195073367,3.0,3.0,11.0
3051,E01003119,400137.4257133096,3.0,3.0,11.0
3052,E01003120,352222.4259144848,6.0,10.0,17.0
3053,E01003121,375585.3938665723,8.0,12.0,22.0
3054,E01003122,502382.2046753342,5.0,6.0,7.0
3055,E01003123,517619.435363491,,,
3056,E01003124,404934.0981071593,1.0,,
3057,E01003125,327654.3211634222,8.0,12.0,18.0
3058,E01003126,400409.9515959836,8.0,12.0,22.0
3059,E01003127,499155.3980694873,5.0,6.0,7.0
3060,E01003128,364265.32484039373,8.0,12.0,
3061,E01003129,496835.4102843275,5.0,6.0,7.0
3062,E01003130,398954.59095739416,3.0,3.0,4.0
3063,E01003131,487798.2036077577,3.0,3.0,11.0
3064,E01003132,307932.91838770336,3.0,4.0,5.0
3065,E01003133,429823.5728432684,3.0,3.0,11.0
3066,E01003134,406012.96095181454,3.0,,
3067,E01003135,427654.63961778115,5.0,,
3068,E01003136,448360.7966240922,3.0,3.0,4.0
3069,E01003137,340209.9833447841,4.0,5.0,13.0
3070,E01003138,549658.5438570833,3.0,,
3071,E01003139,265389.697733956,3.0,9.0,12.0
3072,E01003140,251106.75948064582,3.0,9.0,12.0
3073,E01003141,309940.0754358097,3.0,3.0,4.0
3074,E01003142,238991.86671323908,3.0,9.0,12.0
3075,E01003143,253353.88020267722,3.0,9.0,12.0
3076,E01003144,380044.82288027194,3.0,3.0,11.0
3077,E01003145,365840.69769585447,3.0,3.0,4.0
3078,E01003146,271398.26574292255,3.0,9.0,12.0
3079,E01003147,346446.3813524676,3.0,3.0,4.0
3080,E01003148,389745.7940651214,3.0,3.0,4.0
3081,E01003149,345843.6273840075,3.0,,
3082,E01003150,342737.4435867844,3.0,3.0,11.0
3083,E01003151,331201.81994298537,,,
3084,E01003152,354851.1137458203,3.0,9.0,12.0
3085,E01003153,361085.17222116765,3.0,3.0,11.0
3086,E01003154,306504.906355674,3.0,,
3087,E01003155,350817.23940249655,3.0,9.0,12.0
3088,E01003156,479306.16876660584,5.0,6.0,7.0
3089,E01003157,586094.9853784009,5.0,6.0,7.0
3090,E01003158,589424.9028879186,5.0,6.0,7.0
3091,E01003159,360023.13526416954,4.0,5.0,14.0
3092,E01003160,310300.03108584636,,,
3093,E01003161,531671.1868449375,,,
3094,E01003162,315986.44136687886,,,
3095,E01003163,402025.7108172708,,,
3096,E01003164,403059.56399942987,5.0,6.0,7.0
3097,E01003165,438861.51350930484,,,
3098,E01003166,371881.89911642455,6.0,10.0,17.0
3099,E01003167,445635.8047491206,3.0,3.0,4.0
3100,E01003168,322924.44398902095,1.0,7.0,8.0
3101,E01003169,459532.0749814564,3.0,3.0,4.0
3102,E01003170,450145.07615978946,3.0,3.0,11.0
3103,E01003171,445170.31620616163,5.0,6.0,7.0
3104,E01003172,330040.35251093726,8.0,12.0,22.0
3105,E01003173,430190.9176982717,,,
3106,E01003174,304911.2759264175,,,
3107,E01003175,349713.0408854985,3.0,3.0,11.0
3108,E01003176,333205.45464329416,1.0,7.0,8.0
3109,E01003177,492813.6791158669,5.0,6.0,7.0
3110,E01003178,535192.2527433034,5.0,6.0,7.0
3111,E01003179,311562.0629304903,8.0,12.0,22.0
3112,E01003180,415811.575071604,1.0,7.0,8.0
3113,E01003181,411529.35611035395,,,
3114,E01003182,444548.0821466477,5.0,6.0,7.0
3115,E01003183,425946.64473805495,,,
3116,E01003184,348239.7153043293,,,
3117,E01003185,490828.87475898775,5.0,6.0,7.0
3118,E01003186,564317.950609171,1.0,7.0,8.0
3119,E01003187,365991.2861046818,1.0,7.0,8.0
3120,E01003188,450245.2123622562,,,
3121,E01003189,214196.08200443868,3.0,3.0,11.0
3122,E01003190,236007.0579661061,4.0,5.0,13.0
3123,E01003191,241090.643616144,3.0,3.0,11.0
3124,E01003192,217033.64391799178,3.0,4.0,5.0
3125,E01003193,261371.198325853,3.0,3.0,11.0
3126,E01003194,244513.3726149307,3.0,,
3127,E01003195,266096.83818718354,3.0,3.0,4.0
3128,E01003196,211522.5911421446,3.0,3.0,11.0
3129,E01003197,223102.8069000599,3.0,3.0,11.0
3130,E01003198,474085.99546100537,6.0,10.0,15.0
3131,E01003199,461291.7188300866,3.0,4.0,5.0
3132,E01003200,595920.9161734445,7.0,11.0,16.0
3133,E01003201,393510.3975343314,5.0,6.0,7.0
3134,E01003202,452570.98696484766,3.0,,
3135,E01003203,313706.9033132182,6.0,10.0,17.0
3136,E01003204,496005.73354768223,7.0,11.0,16.0
3137,E01003205,366701.72333133646,,,
3138,E01003206,524553.0896969452,3.0,4.0,5.0
3139,E01003207,298234.1372845662,1.0,7.0,8.0
3140,E01003209,360109.68895117624,,,
3141,E01003210,425299.1077880765,6.0,10.0,
3142,E01003211,437441.133568464,5.0,6.0,7.0
3143,E01003212,394249.2755901402,5.0,6.0,7.0
3144,E01003213,449814.85920899134,,,
3145,E01003214,382392.6588708507,5.0,6.0,7.0
3146,E01003215,362779.6317183656,1.0,7.0,10.0
3147,E01003216,321173.6243131086,3.0,9.0,12.0
3148,E01003217,268595.6121518526,5.0,6.0,7.0
3149,E01003218,287025.3051702351,5.0,6.0,7.0
3150,E01003219,271010.4044708421,3.0,9.0,12.0
3151,E01003220,309542.9727589927,3.0,3.0,4.0
3152,E01003221,311936.3649672934,3.0,3.0,11.0
3153,E01003222,290360.5633243658,,,
3154,E01003223,291642.24071968824,3.0,9.0,12.0
3155,E01003224,275546.4440579294,5.0,6.0,7.0
3156,E01003225,347351.3307547387,3.0,3.0,4.0
3157,E01003226,399491.7503676658,3.0,3.0,
3158,E01003227,407654.77760956576,3.0,,
3159,E01003228,411664.71995952993,5.0,6.0,7.0
3160,E01003229,347548.77246680454,3.0,3.0,11.0
3161,E01003230,339742.0274851208,,,
3162,E01003231,376736.1138872842,5.0,6.0,7.0
3163,E01003232,387328.51160038216,3.0,3.0,4.0
3164,E01003233,371828.86213448213,,,
3165,E01003235,240564.91782927205,3.0,,
3166,E01003236,194696.96020774098,3.0,,
3167,E01003237,195737.81555988424,3.0,,
3168,E01003238,187325.26895209774,3.0,9.0,12.0
3169,E01003239,193010.40134341485,3.0,9.0,12.0
3170,E01003240,191608.6930145539,3.0,3.0,11.0
3171,E01003241,232702.37565303379,3.0,3.0,11.0
3172,E01003243,205628.93660586886,3.0,3.0,11.0
3173,E01003244,236064.10621635837,4.0,5.0,14.0
3174,E01003245,270809.415732989,1.0,,
3175,E01003246,318467.30084676004,,,
3176,E01003247,318246.931437812,5.0,6.0,7.0
3177,E01003248,289322.2855165817,,,
3178,E01003249,363157.58120903047,1.0,7.0,8.0
3179,E01003250,344162.49795783556,1.0,7.0,8.0
3180,E01003251,255018.04776488253,,,
3181,E01003252,239517.0284659605,,,
3182,E01003253,310717.69121992873,,,
3183,E01003254,390714.0053868,3.0,3.0,11.0
3184,E01003255,396575.58272011945,,,
3185,E01003256,333987.3064785158,3.0,3.0,11.0
3186,E01003257,345755.8054729866,3.0,4.0,5.0
3187,E01003258,279431.01341015985,,,
3188,E01003259,349228.30260744016,6.0,10.0,15.0
3189,E01003260,395800.8266168673,3.0,,
3190,E01003261,431883.8931270821,,,
3191,E01003262,410431.9689287952,3.0,,
3192,E01003263,244979.7849662757,4.0,5.0,13.0
3193,E01003264,225966.31649991628,3.0,3.0,11.0
3194,E01003265,221272.56772549285,3.0,3.0,11.0
3195,E01003266,185698.29836144857,3.0,3.0,11.0
3196,E01003267,201714.9848923622,3.0,3.0,11.0
3197,E01003268,265067.83195461944,3.0,,
3198,E01003269,257206.38199965167,3.0,3.0,11.0
3199,E01003270,244302.28417307284,3.0,,
3200,E01003271,259302.4026735173,3.0,3.0,11.0
3201,E01003272,421801.19409053866,5.0,6.0,7.0
3202,E01003273,345073.11965784867,3.0,3.0,4.0
3203,E01003274,380880.25109629857,3.0,3.0,4.0
3204,E01003275,312019.040201668,3.0,3.0,11.0
3205,E01003276,383751.15694187256,3.0,4.0,5.0
3206,E01003277,447215.2454219673,5.0,6.0,7.0
3207,E01003278,354919.9578583333,5.0,6.0,7.0
3208,E01003279,377508.00530997163,5.0,6.0,7.0
3209,E01003280,263210.111071175,3.0,3.0,11.0
3210,E01003281,318520.14434971585,3.0,3.0,11.0
3211,E01003282,330918.7693889737,,,
3212,E01003283,402104.97539219627,3.0,3.0,4.0
3213,E01003284,368402.2941130226,5.0,6.0,7.0
3214,E01003285,303301.0229493296,3.0,3.0,11.0
3215,E01003286,299291.232291778,,,
3216,E01003287,419104.158443544,3.0,3.0,4.0
3217,E01003288,304766.6543485659,,,
3218,E01003290,299409.71975948324,5.0,6.0,7.0
3219,E01003291,280892.2897700962,,,
3220,E01003292,321036.5135927823,5.0,6.0,7.0
3221,E01003293,343977.22957877733,5.0,6.0,7.0
3222,E01003295,344094.0119774329,,,
3223,E01003296,307817.2702727927,1.0,7.0,8.0
3224,E01003297,257879.03150106865,,,
3225,E01003298,269396.8053462844,8.0,12.0,18.0
3226,E01003299,389254.20085310016,5.0,6.0,7.0
3227,E01003300,261066.86384616763,3.0,3.0,11.0
3228,E01003301,307885.3562001149,,,
3229,E01003302,306237.89484335465,1.0,7.0,8.0
3230,E01003303,281893.30250212277,,,
3231,E01003304,291150.4642827011,2.0,2.0,3.0
3232,E01003305,343974.5575898532,5.0,6.0,7.0
3233,E01003307,373381.8644890995,3.0,3.0,4.0
3234,E01003308,360484.23114362545,3.0,3.0,4.0
3235,E01003309,285367.68096357863,4.0,5.0,14.0
3236,E01003310,333437.04316700547,,,
3237,E01003311,343365.7423855553,3.0,9.0,12.0
3238,E01003312,330116.04546851065,3.0,,
3239,E01003313,351281.6659875948,3.0,4.0,5.0
3240,E01003314,384701.9676753477,3.0,3.0,4.0
3241,E01003315,393559.99404216773,,,
3242,E01003316,383859.7883116371,3.0,3.0,4.0
3243,E01003317,307642.5441615571,6.0,10.0,15.0
3244,E01003318,282834.49341031717,,,
3245,E01003319,271891.7792189165,5.0,6.0,7.0
3246,E01003320,264129.0988321056,,,
3247,E01003321,297235.9949764439,5.0,6.0,7.0
3248,E01003322,296307.64196316095,5.0,,
3249,E01003323,295639.9347827212,5.0,6.0,7.0
3250,E01003324,259138.4877968712,5.0,6.0,7.0
3251,E01003325,314326.82335538906,5.0,6.0,7.0
3252,E01003326,317173.25109568547,5.0,6.0,7.0
3253,E01003327,369246.4887952411,3.0,3.0,11.0
3254,E01003328,386814.06235480675,6.0,10.0,15.0
3255,E01003329,340991.8016226457,3.0,,
3256,E01003330,279065.24059033336,,,
3257,E01003331,269895.75643256574,,,
3258,E01003332,329153.16506629257,4.0,5.0,14.0
3259,E01003333,315510.4196827591,5.0,6.0,7.0
3260,E01003334,328928.5346353287,,,
3261,E01003335,324921.7746027706,3.0,3.0,11.0
3262,E01003336,312506.99839267356,,,
3263,E01003337,287626.0210702622,,,
3264,E01003338,323927.1730929511,1.0,7.0,8.0
3265,E01003339,393896.1316169369,,,
3266,E01003340,456795.64120450197,5.0,6.0,7.0
3267,E01003341,518891.7878086333,5.0,6.0,7.0
3268,E01003342,401477.7591693455,5.0,6.0,7.0
3269,E01003343,420802.2349292295,5.0,6.0,7.0
3270,E01003344,446032.98994821496,5.0,6.0,7.0
3271,E01003345,361156.0801173592,,,
3272,E01003346,210944.0138500976,3.0,,
3273,E01003347,213215.10612840074,3.0,3.0,11.0
3274,E01003348,231958.8415132393,3.0,3.0,11.0
3275,E01003349,194108.88459316912,3.0,,
3276,E01003350,217293.65145279394,3.0,3.0,11.0
3277,E01003351,190497.83777870866,3.0,3.0,11.0
3278,E01003352,238588.89161829016,3.0,,
3279,E01003353,219355.88448335425,3.0,9.0,12.0
3280,E01003354,216839.80188206604,3.0,9.0,12.0
3281,E01003355,461425.9079535045,3.0,3.0,
3282,E01003356,421331.69000322325,6.0,10.0,15.0
3283,E01003357,287353.6909206341,4.0,5.0,14.0
3284,E01003358,497444.35336167604,6.0,10.0,
3285,E01003359,378660.3613438659,5.0,6.0,7.0
3286,E01003360,439309.6775837043,5.0,6.0,7.0
3287,E01003361,325398.8875040218,3.0,9.0,12.0
3288,E01003362,315638.0602074557,3.0,,
3289,E01003363,289995.10783840116,3.0,3.0,11.0
3290,E01003364,298248.990828709,3.0,3.0,11.0
3291,E01003365,304796.66275655077,3.0,3.0,11.0
3292,E01003366,313117.25766954344,3.0,,
3293,E01003367,362379.97354806453,3.0,3.0,11.0
3294,E01003368,273076.280808638,3.0,9.0,12.0
3295,E01003369,371950.529924449,5.0,6.0,7.0
3296,E01003370,380147.13970694365,5.0,6.0,7.0
3297,E01003371,395239.86404326156,5.0,6.0,7.0
3298,E01003372,304980.4939956547,6.0,10.0,15.0
3299,E01003373,194102.66783693345,,,
3300,E01003374,230611.46875696868,3.0,4.0,5.0
3301,E01003375,218066.30271487677,7.0,11.0,16.0
3302,E01003376,224825.9776318511,3.0,3.0,11.0
3303,E01003377,196933.74135062363,,,
3304,E01003378,206883.571290391,,,
3305,E01003379,208014.91645768812,1.0,7.0,8.0
3306,E01003380,405846.14465536544,3.0,,
3307,E01003381,402380.09681931377,,,
3308,E01003382,403023.7132048711,3.0,3.0,4.0
3309,E01003383,506679.6596670821,,,
3310,E01003384,536141.0275382961,,,
3311,E01003385,551078.7736618143,3.0,3.0,
3312,E01003386,220896.86509708577,3.0,9.0,12.0
3313,E01003387,234894.6295566711,3.0,4.0,5.0
3314,E01003388,211629.7956157973,3.0,3.0,11.0
3315,E01003389,220242.39337748493,,,
3316,E01003390,200860.2027052999,2.0,2.0,3.0
3317,E01003391,190256.3302444783,3.0,,
3318,E01003392,241860.81800677627,3.0,4.0,5.0
3319,E01003393,333118.15827945323,5.0,6.0,7.0
3320,E01003394,271186.7904739977,3.0,3.0,4.0
3321,E01003395,256750.78122112862,3.0,9.0,12.0
3322,E01003396,333323.610796192,5.0,6.0,7.0
3323,E01003397,305232.2204423739,3.0,3.0,4.0
3324,E01003398,283501.4097187019,3.0,,
3325,E01003399,459552.54204812757,3.0,3.0,4.0
3326,E01003400,625331.1491871645,3.0,3.0,4.0
3327,E01003401,648944.6959550614,3.0,3.0,11.0
3328,E01003402,773935.3170055147,3.0,3.0,11.0
3329,E01003403,772756.076004507,3.0,3.0,11.0
3330,E01003404,624414.5869455637,3.0,3.0,11.0
3331,E01003405,217683.6872201833,3.0,,
3332,E01003406,239328.7026981233,3.0,3.0,11.0
3333,E01003407,245720.68506211718,3.0,3.0,11.0
3334,E01003408,287195.27964771056,3.0,3.0,11.0
3335,E01003409,217421.57196422605,3.0,9.0,12.0
3336,E01003410,228557.17655852187,3.0,9.0,12.0
3337,E01003411,244363.28297347864,3.0,9.0,12.0
3338,E01003412,211115.74386408093,3.0,9.0,12.0
3339,E01003413,254258.5506121497,3.0,9.0,12.0
3340,E01003414,230568.26348159695,3.0,9.0,12.0
3341,E01003415,228130.20382804843,3.0,9.0,12.0
3342,E01003416,213476.95203960984,3.0,9.0,12.0
3343,E01003417,248642.46575425807,3.0,3.0,11.0
3344,E01003418,238069.9941298699,3.0,9.0,12.0
3345,E01003419,234885.1861578296,3.0,9.0,12.0
3346,E01003420,228447.91961943614,3.0,9.0,12.0
3347,E01003421,306697.57134440413,3.0,3.0,11.0
3348,E01003422,252537.04942114666,3.0,3.0,11.0
3349,E01003423,449169.80940773815,3.0,3.0,11.0
3350,E01003424,460113.5771629815,3.0,3.0,11.0
3351,E01003425,427391.8359510402,3.0,9.0,12.0
3352,E01003426,358245.24792973476,3.0,3.0,11.0
3353,E01003427,268586.6855065129,3.0,3.0,11.0
3354,E01003428,540235.7052453787,3.0,,
3355,E01003429,208768.01615548946,3.0,9.0,12.0
3356,E01003430,166386.73420470976,4.0,5.0,6.0
3357,E01003431,190112.40038946265,3.0,9.0,12.0
3358,E01003432,205492.5041892901,3.0,,
3359,E01003433,217760.42098976433,3.0,,
3360,E01003434,209363.7575760543,3.0,9.0,12.0
3361,E01003435,236920.89618958224,3.0,4.0,5.0
3362,E01003436,225885.74732027453,3.0,,
3363,E01003437,246581.66585855559,3.0,3.0,11.0
3364,E01003438,207758.8959807087,3.0,3.0,11.0
3365,E01003439,235172.9182522615,4.0,5.0,13.0
3366,E01003440,243577.31483156857,3.0,3.0,11.0
3367,E01003441,229248.29294629666,3.0,3.0,11.0
3368,E01003442,693783.6749902461,3.0,,
3369,E01003443,600761.5109037539,3.0,,
3370,E01003444,533140.3480070544,3.0,3.0,11.0
3371,E01003445,463107.662131567,,,
3372,E01003446,401108.2135376266,3.0,3.0,11.0
3373,E01003447,292108.0701388051,,,
3374,E01003448,228694.70133599156,3.0,3.0,11.0
3375,E01003449,253170.2603774115,3.0,3.0,11.0
3376,E01003450,216345.240651412,,,
3377,E01003451,246902.9416934417,3.0,,
3378,E01003452,235060.19670673256,4.0,5.0,
3379,E01003453,253375.1949020407,3.0,3.0,11.0
3380,E01003454,529214.6703482032,3.0,9.0,12.0
3381,E01003455,379363.4978973781,6.0,10.0,15.0
3382,E01003456,652491.650385702,3.0,3.0,11.0
3383,E01003457,524506.411332603,,,
3384,E01003458,488172.3697797088,,,
3385,E01003459,391606.7948866967,6.0,10.0,15.0
3386,E01003460,1080251.6260754045,7.0,11.0,16.0
3387,E01003461,847335.971621038,3.0,3.0,11.0
3388,E01003462,673646.7589963318,3.0,3.0,11.0
3389,E01003463,714339.2127061676,3.0,,
3390,E01003464,879182.8488160034,3.0,4.0,5.0
3391,E01003465,1246183.07478774,3.0,,
3392,E01003466,347066.88851539406,3.0,,
3393,E01003467,374343.6108232025,3.0,,
3394,E01003468,313603.4959635116,3.0,9.0,12.0
3395,E01003469,286459.41088682297,3.0,,
3396,E01003470,294894.46279436327,3.0,9.0,12.0
3397,E01003471,381509.12856750627,3.0,,
3398,E01003472,556621.332949864,5.0,6.0,7.0
3399,E01003473,531104.2998933428,3.0,3.0,4.0
3400,E01003474,894751.5870825995,3.0,3.0,11.0
3401,E01003475,379762.7069270373,,,
3402,E01003476,530907.2511602709,,,
3403,E01003477,483425.0218663652,3.0,3.0,
3404,E01003478,504188.37043396477,3.0,3.0,4.0
3405,E01003479,209769.1241692716,3.0,,
3406,E01003480,235953.51364451274,,,
3407,E01003481,226269.51472779183,,,
3408,E01003482,256231.02408750358,4.0,5.0,6.0
3409,E01003483,244338.84660631776,,,
3410,E01003484,239149.8573562949,,,
3411,E01003485,222556.96198823853,3.0,3.0,11.0
3412,E01003486,231653.59649580685,4.0,5.0,14.0
3413,E01003487,223048.54698664957,1.0,7.0,8.0
3414,E01003488,215754.37237842474,6.0,10.0,15.0
3415,E01003489,231200.36031964692,5.0,6.0,7.0
3416,E01003490,214410.36115208035,5.0,6.0,7.0
3417,E01003491,238667.605347628,5.0,6.0,7.0
3418,E01003492,229451.31340181717,5.0,,
3419,E01003493,225191.31027459717,5.0,6.0,7.0
3420,E01003494,225610.37958289954,5.0,8.0,9.0
3421,E01003495,228367.05314270593,5.0,8.0,9.0
3422,E01003496,288697.5071278728,8.0,12.0,
3423,E01003497,247908.11216745485,6.0,10.0,15.0
